,train,val,test
0,C1026189___7316-3925___HandE_A1,C401964___7316-1779___HandE,C46371___7316-134___HandE
1,C1026189___7316-7923___H_and_E_A1,C53505___7316-2753___HandE_A2,C111684___7316-491___HandE_(B)
2,C1026189___7316-3925___HandE_B1,C53505___7316-2988___HandE_C,C111684___7316-491___HandE_(A)
3,C1026435___7316-4067___HandE_B1,C53505___7316-2753___HandE_A3,C409959___7316-1084___HandE_A1
4,C1026435___7316-6775___H_and_E_A1,C743289___7316-2566___4992-he-001,C62730___7316-264___HandE_FSA
5,C1026435___7316-7102___H_and_E_B1,C743289___7316-2566___4992-he-002,C62730___7316-264___HandE_A
6,C1026435___7316-7102___FS_H_and_E,C743289___7316-2566___4492-2A_H&E_Lvl_1,C62730___7316-264___HandE_B
7,C1031970___7316-4208___HandE,C743289___7316-2566___4992-he-003,C62730___7316-264___HandE
8,C1032585___7316-3945___HandE_A2,C743289___7316-2566___4992-he-005,C245631___7316-924___HandE_B
9,C1039104___7316-4219___HandE_A1,C743289___7316-2566___4992-he-004,C245631___7316-924___HandE_C
10,C1039104___7316-4219___HandE_B1,C743289___7316-2566___4492-2B_HE,C51045___7316-275___HandE_B
11,C1039104___7316-4219___HandE_C1,C743289___7316-2566___4992-he,C51045___7316-275___HandE_C
12,C111930___7316-476___HandE_(A),C663093___7316-2572___HandE,C953250___7316-3761___HandE_A1
13,C111930___7316-476___HandE_(B),C72939___7316-337___HandE_A,C953250___7316-3761___HandE_A2
14,C112176___7316-488___HandE,C72939___7316-337___HandE_B,C37392___7316-177___HandE
15,C112422___7316-449___HandE_(1),C4158261___7316-9554___1_B_HE,C37392___7316-267___HandE_A3
16,C112422___7316-449___HandE_(3),C4158261___7316-9554___1_A_HE,C37392___7316-267___HandE_(A)
17,C112422___7316-449___HandE_(2),C3649656___7316-6516___1_D_HE,C37392___7316-267___HandE
18,C114759___7316-487___HandE_(S14-765),C3649656___7316-6516___1_C_HE,C37392___7316-3061___HandE_A2
19,C114759___7316-5302___HandE,C3649656___7316-6516___1_A_HE,C2734290___7316-6764___HandE_
20,C114759___7316-487___HandE_(S14-904),C53874___7316-236___HandE_B,C2734290___7316-6764___HandE_FS_DGD
21,C1206138___7316-1917___HandE_B1,C53874___7316-236___HandE_C,C242679___7316-886___HandE_A
22,C121524___7316-495___HandE,C831849___7316-2664___HandE_A2,C242679___7316-886___HandE_B1
23,C127182___7316-869___HandE,C831849___7316-2664___HandE_A3,C3365895___7316-7921___H_and_E_B1
24,C127182___7316-869___HandE_2,C713892___7316-2591___HandE_A,C3365895___7316-7921___H_and_E_A1
25,C1277724___7316-5152___HandE,C713892___7316-2591___HandE_B,C3365895___7316-7921___H_and_E_
26,C1277724___7316-8131___H_and_E_A1,C187083___7316-957___HandE,C1046730___7316-4225___HandE_A1
27,C1277724___7316-8131___H_and_E_B1,C841443___7316-3285___HandE_B1,C1046730___7316-7920___H_and_E_A1
28,C136284___7316-470___HandE,C2439951___7316-5261___HandE,C1046730___7316-6354___HandE
29,C136530___7316-7103___H_and_E_A1,C2653971___7316-6652___HandE_C1,C1046730___7316-7920___H_and_E_B1
30,C136530___7316-7103___FS_H_and_E,C2653971___7316-6652___HandE_FS_(DGD),C311190___7316-1744___HandE_B3
31,C136530___7316-874___HandE_B,C2653971___7316-6652___HandE_B1,C311190___7316-1744___HandE_B4
32,C136530___7316-874___HandE_A,C2864670___7316-7097___H_and_E_B1,C311190___7316-1744___HandE_B1
33,C146124___7316-884___HandE_(B),C2864670___7316-7097___H_and_E_A1,C311190___7316-1744___HandE_A
34,C154980___7316-960___HandE,C36900___7316-148___HandE,C123861___7316-953___HandE_A
35,C16851___7316-48___HandE,C949683___7316-3564___HandE_B1,C123861___7316-953___HandE_B
36,C17097___7316-33___HandE,C155103___7316-875___HandE_A,C1026558___7316-3927___HandE_C2
37,C177366___7316-154___HandE,C136161___7316-2193___HandE_C,C231240___7316-902___HandE_C
38,C18327___7316-1845___HandE_BLOCK_2,C136161___7316-485___HandE,C663585___7316-2581___HandE_A1
39,C18327___7316-36___HandE,C136161___7316-2147___HandE_B1,C3153843___7316-7111___H_and_E_DGD
40,C18327___7316-1845___HandE_BLOCK_1,C136161___7316-2193___HandE_B,C3153843___7316-7111___H_and_E_
41,C19188___7316-9___HandE_BLOCK_C2,C136161___7316-2147___HandE_B2,C1032462___7316-3962___HandE_
42,C19188___7316-9___HandE_BLOCK_D1,C136161___7316-2193___HandE_A,C3418785___7316-7932___H_and_E_C1
