,train,val,test
0,C1026435___7316-4067___HandE_B1,C642060___7316-2190___HandE_2,C72939___7316-337___HandE_A
1,C1026435___7316-6775___H_and_E_A1,C806019___7316-2589___HandE_,C72939___7316-337___HandE_B
2,C1026435___7316-7102___H_and_E_B1,C27675___7316-247___HandE_B1,C58794___7316-136___HandE
3,C1026435___7316-7102___FS_H_and_E,C27675___7316-247___HandE_B2,C90159___7316-898___HandE_A1
4,C1026558___7316-3927___HandE_C2,C949683___7316-3564___HandE_B1,C90159___7316-898___HandE_A2
5,C1032462___7316-3962___HandE_,C3702423___7316-8854___H_and_E_A2,C705651___7316-1643___HandE
6,C1039104___7316-4219___HandE_A1,C3702423___7316-8854___H_and_E___C2,C3156795___7316-7494___H_and_E_DGD
7,C1039104___7316-4219___HandE_B1,C3702423___7316-8854___H_and_E_B1,C3156795___7316-7494___H_and_E_B1
8,C1039104___7316-4219___HandE_C1,C3702423___7316-8854___H_and_E_F3,C3156795___7316-8831___H_and_E_B2
9,C1046730___7316-4225___HandE_A1,C3702423___7316-8854___H_and_E_____C2,C3156795___7316-8831___H_and_E_A1
10,C1046730___7316-7920___H_and_E_A1,C96186___7316-472___HandE,C734679___7316-2731___HandE_B1
11,C1046730___7316-6354___HandE,C37515___7316-8107___H_and_E_B1,C311313___7316-943___HandE_C
12,C1046730___7316-7920___H_and_E_B1,C37515___7316-2997___HandE,C3293202___7316-7522___H_and_E_A2
13,C1100727___7316-7511___H_and_E_B2,C1277724___7316-5152___HandE,C3293202___7316-7522___H_and_E_A1
14,C1100727___7316-7511___H_and_E_B1,C1277724___7316-8131___H_and_E_A1,C37638___7316-168___HandE
15,C111930___7316-476___HandE_(A),C1277724___7316-8131___H_and_E_B1,C136161___7316-2193___HandE_C
16,C111930___7316-476___HandE_(B),C216234___7316-916___HandE_C,C136161___7316-485___HandE
17,C112176___7316-488___HandE,C216234___7316-916___HandE_B,C136161___7316-2147___HandE_B1
18,C114759___7316-487___HandE_(S14-765),C584865___7316-2174___HandE,C136161___7316-2193___HandE_B
19,C114759___7316-5302___HandE,C39483___7316-183___HandE_(B),C136161___7316-2147___HandE_B2
20,C114759___7316-487___HandE_(S14-904),C39483___7316-183___HandE_(A2),C136161___7316-2193___HandE_A
21,C121524___7316-495___HandE,C39483___7316-183___HandE_(A1),C2403543___7316-4538___H_and_E
22,C123861___7316-953___HandE_A,C111684___7316-491___HandE_(B),C664938___7316-2249___666-he-003
23,C123861___7316-953___HandE_B,C111684___7316-491___HandE_(A),C664938___7316-2249___666-he-004
24,C127182___7316-869___HandE,C953250___7316-3761___HandE_A1,C664938___7316-2249___666-imp_he
25,C127182___7316-869___HandE_2,C953250___7316-3761___HandE_A2,C664938___7316-2249___666-he-007
26,C136530___7316-7103___H_and_E_A1,C34317___7316-132___HandE,C664938___7316-2249___666-he-009
27,C136530___7316-7103___FS_H_and_E,C77613___7316-7073___H_and_E_FSA,C664938___7316-2249___666-he-006
28,C136530___7316-874___HandE_B,C77613___7316-399___HandE,C664938___7316-2249___666-he-001
29,C136530___7316-874___HandE_A,C77613___7316-399___HandE_(B),C664938___7316-2249___666-he-005
30,C140097___7316-880___HandE_2,C77613___7316-7073___H_and_E_A2,C664938___7316-2249___666-he-002
31,C140097___7316-880___HandE_1,C883263___7316-3762___HandE_A3,C664938___7316-2249___666-imp_he-001
32,C146124___7316-884___HandE_(B),C883263___7316-3559___HandE,C664938___7316-2249___666-he
33,C154980___7316-960___HandE,C883263___7316-3762___HandE_A1,C372321___7316-1760___HandE_B1
34,C155103___7316-875___HandE_A,C68388___7316-222___HandE,C3686925___7316-8865___H_and_E_B2
35,C16851___7316-48___HandE,C68388___7316-222___HandE_(D),C3409191___7316-8112___H_and_E_B1
36,C17097___7316-33___HandE,C3777576___7316-6532___1_E_HE,C3409191___7316-8112___H_and_E_C1
37,C18327___7316-1845___HandE_BLOCK_2,C3777576___7316-6532___1_D_HE,C50061___7316-320___HandE_B2
38,C18327___7316-36___HandE,C3777576___7316-6532___1_C_HE,C1032585___7316-3945___HandE_A2
39,C18327___7316-1845___HandE_BLOCK_1,C3777576___7316-6532___1_B_HE,C140466___7316-882___HandE
40,C187083___7316-957___HandE,C324597___7316-1752___HandE,C3301689___7316-7529___H_and_E_A1
41,C19188___7316-9___HandE_BLOCK_C2,C2795544___7316-7063___H_and_E_frozen,C3301689___7316-7529___H_and_E_B1
42,C19188___7316-9___HandE_BLOCK_D1,C2795544___7316-7063___H_and_E,C3408945___7316-8110___H_and_E_C1
43,C19680___7316-397___HandE,C1031970___7316-4208___HandE,C53874___7316-236___HandE_B
44,C19680___7316-106___HandE,C58179___7316-206___HandE,C53874___7316-236___HandE_C
45,C230871___7316-891___HandE,C3832065___7316-9247___H_and_E_B1,C3789999___7316-9046___H_and_E_A1
46,C2321994___7316-5273___HandE,C98031___7316-459___HandE,C3384960___7316-7541___H_and_E_A1
47,C2334663___7316-5278___HandE,C3291111___7316-7520___H_and_E_A1,C3384960___7316-7541___H_and_E_B1
48,C23493___7316-6297___HandE_,C42066___7316-255___HandE_(B2),C3384960___7316-7541___H_and_E_C1
49,C23493___7316-4741___HandE_A2,C42066___7316-255___HandE_(B1),C692736___7316-2584___HandE_C2
50,C23493___7316-50___HandE,C2580540___7316-3655___H_and_E,C2421501___7316-5258___HandE
51,C2354097___7316-5307___HandE_D1,C337143___7316-1746___HandE_A,C4158138___7316-9555___1_A_HE
52,C23616___7316-43___HandE,C337143___7316-1746___HandE_B,C2864670___7316-7097___H_and_E_B1
53,C2402313___7316-5330___HandE,C801468___7316-2151___HandE,C2864670___7316-7097___H_and_E_A1
54,C2409078___7316-5334___HandE,C3543384___7316-6518___1_B_HE,C624471___7316-5145___HandE
55,C2421747___7316-5336___HandE_B1,C3543384___7316-6518___1_D_HE,C624471___7316-928___HandE
56,C2439951___7316-5261___HandE,C3543384___7316-6518___1_E_HE,C3512388___7316-7956___H_and_E_C1
57,C2479803___7316-5451___HandE,C3543384___7316-6518___2_A_HE,C84378___7316-2992___HandE
58,C2479803___7316-6667___HandE_B1,C3543384___7316-6518___1_F_HE,C623856___7316-2184___HandE
59,C2479803___7316-5453___HandE,C3543384___7316-6518___1_A_HE,C136284___7316-470___HandE
60,C2501082___7316-6358___HandE,C3543384___7316-6518___1_C_HE,C231240___7316-902___HandE_C
61,C2544993___7316-5461___HandE,C3543384___7316-6518___1_G_HE,C3775731___7316-6526___1_C_HE
62,C2568486___7316-5476___HandE,C30258___7316-114___HandE,C3775731___7316-6526___1_D_HE
63,C2581647___7316-4544___H_and_E,C377856___7316-1763___HandE_B2,C3775731___7316-6526___1_A_HE
64,C2581647___7316-5877___H_and_E,C377856___7316-1763___HandE_B1,C3775731___7316-6526___1_B_HE
65,C2617194___7316-6295___HandE_C2,C377856___7316-1763___HandE_A,C245631___7316-924___HandE_B
66,C262605___7316-925___HandE_,C410082___7316-1656___HandE,C245631___7316-924___HandE_C
67,C2647698___7316-8723___H_and_E_B1,,C1206138___7316-1917___HandE_B1
68,C2647698___7316-6651___HandE_A1,,C3199968___7316-8102___H_and_E_DGD
69,C2647698___7316-6651___HandE_FS_(DGD),,C3199968___7316-8102___H_and_E_A1
70,C2653971___7316-6652___HandE_C1,,C112422___7316-449___HandE_(1)
71,C2653971___7316-6652___HandE_FS_(DGD),,C112422___7316-449___HandE_(3)
72,C2653971___7316-6652___HandE_B1,,C112422___7316-449___HandE_(2)
73,C2654217___7316-6655___HandE_B1,,C75768___7316-361___HandE_FS
74,C2668362___7316-6649___HandE_A1,,C75768___7316-361___HandE_(B)
75,C2668362___7316-6649___HandE_FS_(DGD),,C25953___7316-97___HandE_A2
76,C2678694___7316-7524___H_and_E_,,C25953___7316-97___HandE_A1
77,C2678694___7316-6661___HandE_FS_(DGD),,C787938___7316-2931___HandE_A1
78,C2678694___7316-6661___HandE_A1,,C2760858___7316-6778___H_and_E_A1
79,C2688165___7316-6663___HandE_A4,,C744888___7316-2755___HandE_B3
80,C2697882___7316-8747___H_and_E_D1,,C19557___7316-35___HandE
81,C2697882___7316-6670___HandE_FS_(DGD),,C77490___7316-372___HandE_(FS)
82,C2697882___7316-6670___HandE_C1,,C77490___7316-375___HandE_(A)
83,C270477___7316-932___HandE_FSC,,C77490___7316-375___HandE_(B)
84,C270477___7316-932___HandE_C2,,C37392___7316-177___HandE
85,C270477___7316-932___HandE_C1,,C37392___7316-267___HandE_A3
86,C270969___7316-917___HandE_A,,C37392___7316-267___HandE_(A)
87,C270969___7316-917___HandE_B1,,C37392___7316-267___HandE
88,C2734290___7316-6764___HandE_,,C37392___7316-3061___HandE_A2
89,C2734290___7316-6764___HandE_FS_DGD,,C242679___7316-886___HandE_A
90,C2735028___7316-6769___HandE_A1,,C242679___7316-886___HandE_B1
91,C2760612___7316-6776___H_and_E_A1,,C177366___7316-154___HandE
92,C2760612___7316-6776___H_and_E_B1,,C1026189___7316-3925___HandE_A1
93,C27798___7316-77___HandE,,C1026189___7316-7923___H_and_E_A1
94,C2819775___7316-7068___H_and_E_SFA,,C1026189___7316-3925___HandE_B1
95,C2819775___7316-7068___H_and_E_A2,,C29397___7316-117___HandE
96,C2819775___7316-7068___H_and_E_A1,,C3418539___7316-7929___H_and_E_B1
97,C2819898___7316-7071___H_and_E_B1,,C2451759___7316-5264___HandE_A2
98,C2819898___7316-7071___H_and_E_A1,,C2451759___7316-5264___HandE_A1
99,C2819898___7316-7071___H_and_E_FSA,,C2451759___7316-5477___HandE_B1
