,train,val,test
0,C1026189,C270969,C860508
1,C1026435,C98154,C29151
2,C1026558,C75768,C2760858
3,C1046730,C44895,C801960
4,C111930,C3156795,C86100
5,C112422,C831849,C242679
6,C114759,C262605,C123861
7,C1206138,C883632,C1031970
8,C121524,C624471,C70602
9,C127182,C1032462,C2654217
10,C136161,C953127,C38991
11,C136284,C679329,C58056
12,C140097,C3528132,C1032585
13,C140466,C63099,C72693
14,C146124,C3686556,C809340
15,C17097,C2837733,C735540
16,C177366,C654483,C231240
17,C18327,C2479803,C245631
18,C19188,C16851,C34317
19,C216234,C27798,C154980
20,C230871,C83271,C3408945
21,C2321994,C19680,C440832
22,C2334663,C324597,C136530
23,C23493,C663585,C2795544
24,C2354097,C3579669,C27675
25,C23616,C54858,C155103
26,C2402313,C975144,C19557
27,C2403543,C801468,C2734290
28,C2409078,C1032339,C1039104
29,C2421501,C42066,C623856
30,C2421747,C55104,C3777576
31,C2439951,C28290,C2697882
32,C2501082,C2751264,C112176
33,C2544993,,C1277724
34,C2568486,,C584865
35,C2581647,,C73062
36,C25953,,C734679
37,C2617194,,C3860109
38,C2647698,,C3789999
39,C2668362,,C33825
40,C2678694,,C111684
41,C2688165,,C2653971
42,C270477,,C372321
43,C2735028,,C72324
44,C2760612,,C410697
45,C2819775,,C187083
46,C2819898,,C974898
47,C2836872,,C2864670
48,C2839701,,C3686679
49,C28413,,C1100727
50,C2855076,,C1095069
51,C28659,,C3543384
52,C2879184,,C3407346
53,C29397,,C714384
54,C311190,,C410574
55,C311313,,C3790491
56,C311559,,C2857659
57,C3153843,,C54981
58,C3185577,,C54612
59,C3199968,,C15990
60,C324351,,C88806
61,C3291111,,C116727
62,C3293202,,C15498
63,C3301689,,C89052
64,C3365895,,C216603
65,C3384960,,C271092
66,C3396522,,C18450
67,C3396645,,
68,C3401442,,
69,C3406485,,
70,C3409191,,
71,C3409314,,
72,C3418293,,
73,C3418785,,
74,C3420507,,
75,C3503655,,
76,C3512388,,
77,C3512634,,
78,C3543507,,
79,C3557160,,
80,C35670,,
81,C3579915,,
82,C3616446,,
83,C3622227,,
84,C3649656,,
85,C36654,,
86,C3684711,,
87,C3686925,,
88,C36900,,
89,C3702423,,
90,C37269,,
91,C3732558,,
92,C37392,,
93,C37515,,
94,C37638,,
95,C3775731,,
96,C3775977,,
97,C3777453,,
98,C3790614,,
99,C3832065,,
100,C387327,,
101,C38868,,
102,C393477,,
103,C39483,,
104,C401964,,
105,C40344,,
106,C409959,,
107,C410328,,
108,C41574,,
109,C4158138,,
110,C4158261,,
111,C44526,,
112,C457929,,
113,C46371,,
114,C475887,,
115,C50061,,
116,C51045,,
117,C51291,,
118,C52029,,
119,C520905,,
120,C53505,,
121,C53874,,
122,C57810,,
123,C58179,,
124,C58794,,
125,C59532,,
126,C60270,,
127,C62730,,
128,C642060,,
129,C663093,,
130,C664938,,
131,C68388,,
132,C692736,,
133,C705651,,
134,C71217,,
135,C713892,,
136,C717336,,
137,C719919,,
138,C720042,,
139,C720165,,
140,C72939,,
141,C736401,,
142,C74292,,
143,C743289,,
144,C744888,,
145,C75276,,
146,C75522,,
147,C771456,,
148,C77367,,
149,C77490,,
150,C77613,,
151,C787938,,
152,C806019,,
153,C808233,,
154,C818688,,
155,C829266,,
156,C83640,,
157,C841443,,
158,C84378,,
159,C85977,,
160,C868872,,
161,C883263,,
162,C88683,,
163,C90159,,
164,C90528,,
165,C907617,,
166,C916473,,
167,C916719,,
168,C949683,,
169,C953250,,
170,C96186,,
171,C972192,,
172,C979080,,
173,C98031,,
174,C1002204,,
175,C1004049,,
176,C1036890,,
177,C1046853,,
178,C1064073,,
179,C115005,,
180,C116235,,
181,C182409,,
182,C2358771,,
183,C2451759,,
184,C2462583,,
185,C2487921,,
186,C25461,,
187,C2579556,,
188,C2580540,,
189,C2653725,,
190,C2653848,,
191,C2832690,,
192,C291756,,
193,C30258,,
194,C334437,,
195,C337143,,
196,C3385329,,
197,C340710,,
198,C3418539,,
199,C34563,,
200,C34809,,
201,C3560973,,
202,C3602547,,
203,C3615708,,
204,C3622350,,
205,C36285,,
206,C3684096,,
207,C3726531,,
208,C377610,,
209,C377856,,
210,C3838092,,
211,C3904758,,
212,C410082,,
213,C4157277,,
214,C41943,,
215,C457683,,
216,C466170,,
217,C524349,,
218,C53013,,
219,C54735,,
220,C56826,,
221,C57441,,
222,C641691,,
223,C68019,,
224,C71709,,
225,C74661,,
226,C805773,,
227,C806142,,
228,C94956,,
229,C952635,,
230,C952758,,
231,C96432,,
232,C973299,,
233,C99753,,
