,train,val,test
0,C1026189___7316-3925___HandE_A1,C744888___7316-2755___HandE_B3,C734679___7316-2731___HandE_B1
1,C1026189___7316-7923___H_and_E_A1,C3622227___7316-8836___H_and_E_A1,C44895___7316-228___HandE_FSB_Permanent
2,C1026189___7316-3925___HandE_B1,C3401442___7316-7114___H_and_E_,C44895___7316-228___HandE_B
3,C1026435___7316-4067___HandE_B1,C2421747___7316-5336___HandE_B1,C44895___7316-228___HandE_FS
4,C1026435___7316-6775___H_and_E_A1,C808233___7316-3054___HandE,C2647698___7316-8723___H_and_E_B1
5,C1026435___7316-7102___H_and_E_B1,C71217___7316-169___HandE_(B),C2647698___7316-6651___HandE_A1
6,C1026435___7316-7102___FS_H_and_E,C71217___7316-6647___HandE_A1,C2647698___7316-6651___HandE_FS_(DGD)
7,C1026558___7316-3927___HandE_C2,C71217___7316-6647___HandE_FS_(DGD),C146124___7316-884___HandE_(B)
8,C1032462___7316-3962___HandE_,C2581647___7316-4544___H_and_E,C3409191___7316-8112___H_and_E_B1
9,C1032585___7316-3945___HandE_A2,C2581647___7316-5877___H_and_E,C3409191___7316-8112___H_and_E_C1
10,C1039104___7316-4219___HandE_A1,C262605___7316-925___HandE_,C75276___7316-462___HandE
11,C1039104___7316-4219___HandE_B1,C98031___7316-459___HandE,C3301689___7316-7529___H_and_E_A1
12,C1039104___7316-4219___HandE_C1,C53505___7316-2753___HandE_A2,C3301689___7316-7529___H_and_E_B1
13,C1046730___7316-4225___HandE_A1,C53505___7316-2988___HandE_C,C37515___7316-8107___H_and_E_B1
14,C1046730___7316-7920___H_and_E_A1,C53505___7316-2753___HandE_A3,C37515___7316-2997___HandE
15,C1046730___7316-6354___HandE,C86100___7316-393___HandE,C123861___7316-953___HandE_A
16,C1046730___7316-7920___H_and_E_B1,C2760858___7316-6778___H_and_E_A1,C123861___7316-953___HandE_B
17,C111684___7316-491___HandE_(B),C114759___7316-487___HandE_(S14-765),C35670___7316-162___HandE
18,C111684___7316-491___HandE_(A),C114759___7316-5302___HandE,C916473___7316-3575___HandE_A2
19,C111930___7316-476___HandE_(A),C114759___7316-487___HandE_(S14-904),C98154___7316-460___HandE
20,C111930___7316-476___HandE_(B),C809340___7316-2929___HandE,C2839701___7316-7083___H_and_E_A1
21,C112176___7316-488___HandE,C720042___7316-2718___HandE_A2,C3384960___7316-7541___H_and_E_A1
22,C1206138___7316-1917___HandE_B1,C720042___7316-2718___HandE_B1,C3384960___7316-7541___H_and_E_B1
23,C121524___7316-495___HandE,C88683___7316-2744___HandE,C3384960___7316-7541___H_and_E_C1
24,C127182___7316-869___HandE,C88683___7316-391___HandE_B,C38991___7316-175___HandE
25,C127182___7316-869___HandE_2,C88683___7316-896___HandE_,C3832065___7316-9247___H_and_E_B1
26,C1277724___7316-5152___HandE,C88683___7316-391___HandE_C,C883263___7316-3762___HandE_A3
27,C1277724___7316-8131___H_and_E_A1,C324351___7316-1745___HandE_A1,C883263___7316-3559___HandE
28,C1277724___7316-8131___H_and_E_B1,C324351___7316-1745___HandE_B,C883263___7316-3762___HandE_A1
29,C136284___7316-470___HandE,C2439951___7316-5261___HandE,C90159___7316-898___HandE_A1
