,train,val,test
0,C1026189___7316-3925___HandE_A1,C3512388___7316-7956___H_and_E_C1,C743289___7316-2566___4992-he-001
1,C1026189___7316-7923___H_and_E_A1,C60270___7316-199___HandE,C743289___7316-2566___4992-he-002
2,C1026189___7316-3925___HandE_B1,C2839701___7316-7083___H_and_E_A1,C743289___7316-2566___4492-2A_H&E_Lvl_1
3,C1026435___7316-4067___HandE_B1,C36900___7316-148___HandE,C743289___7316-2566___4992-he-003
4,C1026435___7316-6775___H_and_E_A1,C50061___7316-320___HandE_B2,C743289___7316-2566___4992-he-005
5,C1026435___7316-7102___H_and_E_B1,C33825___7316-167___HandE_(C7),C743289___7316-2566___4992-he-004
6,C1026435___7316-7102___FS_H_and_E,C33825___7316-167___HandE_(C5),C743289___7316-2566___4492-2B_HE
7,C1026558___7316-3927___HandE_C2,C818688___7316-3062___HandE_B1,C743289___7316-2566___4992-he
8,C1031970___7316-4208___HandE,C98154___7316-460___HandE,C2581647___7316-4544___H_and_E
9,C1032585___7316-3945___HandE_A2,C112422___7316-449___HandE_(1),C2581647___7316-5877___H_and_E
10,C1039104___7316-4219___HandE_A1,C112422___7316-449___HandE_(3),C2819898___7316-7071___H_and_E_B1
11,C1039104___7316-4219___HandE_B1,C112422___7316-449___HandE_(2),C2819898___7316-7071___H_and_E_A1
12,C1039104___7316-4219___HandE_C1,C654483___7316-1963___HandE,C2819898___7316-7071___H_and_E_FSA
13,C1100727___7316-7511___H_and_E_B2,C475887___7316-2145___HandE,C58056___7316-207___HandE
14,C1100727___7316-7511___H_and_E_B1,C642060___7316-2190___HandE_2,C2409078___7316-5334___HandE
15,C111684___7316-491___HandE_(B),C2837733___7316-7079___H_and_E_B1,C53505___7316-2753___HandE_A2
16,C111684___7316-491___HandE_(A),C2837733___7316-7079___H_and_E_A1,C53505___7316-2988___HandE_C
17,C111930___7316-476___HandE_(A),C860508___7316-3304___HandE_A1,C53505___7316-2753___HandE_A3
18,C111930___7316-476___HandE_(B),C1046730___7316-4225___HandE_A1,C29151___7316-119___HandE_FSA
