,train,val,test
0,C2719899,C324597,C44526
1,C457806,C624471,C1046730
2,C91758,C19188,C84378
3,C3289389,C111684,C231240
4,C35793,C50061,C270969
5,C2734413,C3153843,C3777576
6,C53382,C16851,C705651
7,C43665,C841443,C3291111
8,C2402436,C2354097,C868872
9,C96309,C4158138,C23616
10,C849807,C1039104,C972192
11,C745011,C38868,C38991
12,C253872,C37392,C475887
13,C46494,C3396522,C654483
14,C2450283,C457929,C808233
15,C857433,C77613,C3406485
16,C20172,C245631,C1032585
17,C2760735,C3418785,C90159
18,C3777822,C1277724,C29151
19,C291510,C127182,C29397
20,C3817551,C2678694,C953250
21,C975759,C77367,C112422
22,C975636,C86100,C860508
23,C88929,C883263,C2568486
24,C1003434,C71217,C3301689
25,C80565,C907617,C3156795
26,C3615216,C3512634,C140466
27,C23862,C52029,C393477
28,C2734536,C771456,C140097
29,C25584,C3528132,C3293202
30,C182409,C801960,C27798
31,C466170,C663093,C27675
32,C2451759,C121524,C3775977
33,C410082,C34317,C262605
34,C457683,C3365895,C28659
35,C54735,C787938,C2734290
36,C68019,C1026558,C829266
37,C28290,C2837733,C3860109
38,C3543384,C1206138,C719919
39,C801468,C51291,C3503655
40,C88806,C2321994,C72693
41,C1004049,C974898,C58794
42,C30258,C2544993,C2654217
43,C116235,C83271,C4158261
44,C89052,C123861,C2617194
45,C25461,C324351,C916719
46,C340710,C73062,C136530
47,C641691,C623856,C2647698
48,C216603,C3185577,C410328
49,C3790491,C2439951,C59532
50,C1064073,C3726531,C2697882
51,C3732558,C334437,C744888
52,C916473,C337143,C177366
53,C3579915,C3602547,C90528
54,C3832065,C15990,C3418293
55,C57810,C54858,C36900
56,C3775731,C410574,C2864670
57,C136284,C18450,C68388
58,C372321,C2653848,C3686925
59,C17097,C1032339,C51045
60,C311190,C2653725,C2421747
61,C3401442,C2579556,C735540
62,C2735028,C54612,C2688165
63,C58179,C377856,C146124
64,C2653971,C74661,C44895
65,C112176,C94956,C2334663
66,C37638,C96432,C809340
67,C387327,C41328,C2402313
68,C60270,C3418416,C3684711
69,C953127,C28905,C85977
70,C717336,C972438,C409959
71,C743289,C72570,C53505
72,C75276,C698517,C2819775
73,C1026189,C2786688,C19557
74,C3616446,C3651747,C3777453
75,C23493,C3905865,C3684096
76,C949683,C623979,C2487921
77,C35670,C2774019,C1036890
78,C3199968,C2896773,C41943
79,C242679,C760017,C56826
80,C46371,C52890,C1095069
81,C75768,C3904635,C377610
82,C3384960,C18573,C2580540
83,C39483,C3409806,C952635
84,C88683,C584373,C3560973
85,C642060,C28167,C975144
86,C37515,C3512757,C34563
87,C2839701,C654606,C99753
88,C74292,C244278,C54981
89,C83640,C26445,C806142
90,C440832,C3724071,C36285
91,C2409078,C21771,C524349
92,C2836872,C2488290,C3418539
93,C806019,C125829,C973299
94,C62730,C45510,C805773
95,C2421501,C96063,C291756
96,C2855076,C831726,C116727
97,C25953,C186714,C55104
98,C187083,C412542,C15498
99,C679329,C2859135,C3407346
100,C75522,C293109,C2832690
101,C734679,C16974,C53628
102,C664938,C2819652,C50184
103,C311313,C3649410,C17589
104,C410697,C59409,C308730
105,C1026435,C3171186,C3651501
106,C155103,,C3408822
107,C72324,,C29028
108,C520905,,C692613
109,C720165,,C798270
110,C33825,,C48216
111,C3409314,,C1060629
112,C2819898,,C58917
113,C245754,,C44403
114,C823731,,C81918
115,C55965,,C55473
116,C2897019,,C50799
117,C3665154,,C914505
118,C25092,,C3775608
119,C58548,,C3169587
120,C3777699,,C57564
121,C217095,,C56088
122,C84747,,C39729
123,C76875,,C55350
124,C701838,,C48831
125,C230994,,C91881
126,C794457,,C609711
127,C22263,,C686955
128,C49323,,C140343
129,C17466,,C121647
130,C2536506,,C54489
131,C1026804,,C30012
132,,,C2397516
133,,,C47724
134,,,C1223727
135,,,C3530100
136,,,C596919
137,,,C324474
138,,,C30381
139,,,C3422475
140,,,C42558
141,,,C20418
142,,,C2654586
143,,,C654237
144,,,C837507
145,,,C17712
146,,,C907371
147,,,C45633
148,,,C1191993
149,,,C2556432
150,,,C216111
151,,,C2734782
152,,,C2578326
153,,,C62607
154,,,C67773
155,,,C43542
156,,,C3171063
157,,,C311067
158,,,C54120
