,train,val,test
0,C3579423,C2409078,C475887
1,C2654586,C3649656,C3543507
2,C30381,C2864670,C3512634
3,C686955,C3409314,C1046730
4,C324474,C112422,C736401
5,C2720145,C51045,C1026558
6,C91881,C3579915,C787938
7,C3512757,C3293202,C177366
8,C16728,C2760612,C3503655
9,C2314122,C37515,C3512388
10,C654606,C2855076,C36654
11,C30012,C59532,C72939
12,C705774,C2735028,C23493
13,C857433,C3401442,C3775731
14,C138990,C270969,C979080
15,C476010,C84378,C623856
16,C291633,C1032462,C63099
17,C29766,C27798,C3622227
18,C3777822,C3409191,C829266
19,C67773,C719919,C123861
20,C54120,C953127,C140097
21,C412542,C3153843,C2879184
22,C2578326,C245631,C3528132
23,C45633,C3860109,C311313
24,C3171063,C2581647,C3396645
25,C2734536,C2678694,C2653971
26,C975759,C33825,C2688165
27,C2734782,C37392,C642060
28,C458298,C841443,C3686679
29,C22017,C154980,C75768
30,C25461,C3406485,C40344
31,C3602547,C1206138,C46371
32,C337143,C808233,C809340
33,C3622350,C771456,C140466
34,C41943,C2668362,C52029
35,C806142,C2819775,C409959
36,C340710,C146124,C3199968
37,C3385329,C624471,C743289
38,C410082,C720042,C713892
39,C3904758,C77367,C393477
40,C68019,C38868,C75522
41,C2580540,C868872,C2795544
42,C89052,C90159,C90528
43,C466170,C734679,C2421747
44,C116235,C37638,C2334663
45,C18450,C2403543,C916473
46,C524349,C720165,C2617194
47,C42066,C136284,C38991
48,C71709,C372321,C2568486
49,C3418539,C85977,C2654217
50,C1064073,C53013,C136161
51,C3396522,C54981,C3702423
52,C705651,C2579556,C2697882
53,C2837733,C30258,C28413
54,C71217,C975144,C19557
55,C28659,C1036890,C112176
56,C53874,C36285,C19680
57,C2421501,C34563,C663093
58,C1026189,C2751264,C972192
59,C907617,C377856,C3616446
60,C664938,C2487921,C231240
61,C18327,C805773,C37269
62,C72693,C54735,C75276
63,C2836872,C1046853,C457929
64,C58056,C34809,C127182
65,C3185577,C1095069,C1026435
66,C187083,C54858,C953250
67,C663585,C3904635,C1031970
68,C96186,C55350,C23616
69,C136530,C28905,C72324
70,C2321994,C68265,C654483
71,C831849,C19803,C3156795
72,C70602,C692613,C29397
73,C806019,C99630,C401964
74,C3420507,C701838,C53505
75,C520905,C25830,C116727
76,C311190,C58917,C1004049
77,C27675,C53628,C88806
78,C50061,C17589,C2857659
79,C3418785,C76875,C641691
80,C3686556,C760017,C99753
81,C3732558,C3665154,C714384
82,C270477,C466416,C3615708
83,C3301689,C609711,C57441
84,C29151,C2488290,C54612
85,C77490,C2397516,C3838092
86,C114759,C3406608,C952758
87,C3408945,C28167,C2451759
88,C3789999,C140343,C55104
89,C216234,C47724,C3560973
90,C3384960,C78597,C3543384
91,C2647698,C96063,C4157277
92,C44526,C46494,C2832690
93,C883263,C2579925,C216603
94,C34317,C38007,C410574
95,C860508,C20172,C15990
96,C36900,C17712,C15498
97,C35670,C1003434,C3684096
98,C3775977,C3615216,C334437
99,C2402313,C311067,C291756
100,C41574,C186714,C952635
101,C25953,C2556432,C3860232
102,C744888,C1042179,C245754
103,C801960,C818811,C623979
104,C3557160,C293109,C270723
105,C16851,C59409,C44403
106,C2354097,,C57564
107,C584865,,C50799
108,C83640,,C972438
109,C73062,,C698517
110,C410697,,C40098
111,C68388,,C41328
112,C311559,,C48216
113,C3198492,,C2786688
114,C741198,,C83517
115,C55965,,C3408822
116,C52890,,C49323
117,C3651747,,C84747
118,C308730,,C22263
119,C27552,,C50184
120,C25092,,C798270
121,C3767367,,C3777699
122,C81918,,C2536506
123,C396552,,C55473
124,C17466,,C849807
125,C230994,,C42558
126,C39729,,C2734413
127,C3169587,,C54489
128,C419553,,C43665
129,C56088,,C3530100
130,C146247,,C1223727
131,C2897019,,C21771
132,,,C654237
133,,,C3289389
134,,,C2402436
135,,,C745011
136,,,C596919
137,,,C18573
138,,,C53382
139,,,C584373
140,,,C2719899
141,,,C45510
142,,,C26445
143,,,C35793
144,,,C253872
145,,,C88929
146,,,C3171186
147,,,C23862
148,,,C313035
149,,,C80565
150,,,C95079
151,,,C36408
152,,,C48093
153,,,C2819652
154,,,C216111
155,,,C2859135
156,,,C73308
157,,,C3817551
158,,,C3649410
