,train,val,test
0,C1026435___7316-7102___H_and_E_B1,C98154___7316-460___HandE,C75768___7316-361___HandE_FS
1,C1026435___7316-7102___FS_H_and_E,C3777453___7316-6531___1_C_HE,C75768___7316-361___HandE_(B)
2,C1026435___7316-6775___H_and_E_A1,C3777453___7316-6531___1_D_HE,C28413___7316-82___HandE
3,C1026558___7316-3927___HandE_C2,C3777453___7316-6531___1_B_HE,C3503655___7316-7954___H_and_E_B1
4,C1031970___7316-4208___HandE,C3777453___7316-6531___1_C_HE,C3503655___7316-7954___H_and_E_A1
5,C1032585___7316-3945___HandE_A2,C3777453___7316-6531___1_D_HE,C58794___7316-136___HandE
6,C1039104___7316-4219___HandE_A1,C3777453___7316-6531___1_B_HE,C2837733___7316-7079___H_and_E_B1
7,C1039104___7316-4219___HandE_B1,C3777453___7316-6531___1_C_HE,C2837733___7316-7079___H_and_E_A1
8,C1039104___7316-4219___HandE_C1,C3777453___7316-6531___1_D_HE,C3396645___7316-7928___H_and_E_A2
9,C1100727___7316-7511___H_and_E_B2,C3777453___7316-6531___1_B_HE,C440832___7316-934___HandE_A
10,C1100727___7316-7511___H_and_E_B1,C77367___7316-370___HandE,C77613___7316-7073___H_and_E_FSA
11,C111684___7316-491___HandE_(B),C40344___7316-254___HandE_FSA,C77613___7316-7073___H_and_E_A2
12,C111684___7316-491___HandE_(A),C40344___7316-254___HandE_B,C77613___7316-399___HandE
13,C111930___7316-476___HandE_(A),C40344___7316-254___HandE_FS,C77613___7316-399___HandE_(B)
14,C111930___7316-476___HandE_(B),C40344___7316-254___HandE_A,C121524___7316-495___HandE
15,C112176___7316-488___HandE,C40344___7316-254___HandE_FSA,C3418293___7316-7925___H_and_E_B1
16,C112422___7316-449___HandE_(1),C40344___7316-254___HandE_B,C3418293___7316-7925___H_and_E_B2
17,C112422___7316-449___HandE_(3),C40344___7316-254___HandE_FS,C270477___7316-932___HandE_FSC
18,C112422___7316-449___HandE_(2),C40344___7316-254___HandE_A,C270477___7316-932___HandE_C2
19,C114759___7316-487___HandE_(S14-765),C40344___7316-254___HandE_FSA,C270477___7316-932___HandE_C1
20,C114759___7316-487___HandE_(S14-904),C40344___7316-254___HandE_B,C187083___7316-957___HandE
21,C114759___7316-487___HandE_(S14-765),C40344___7316-254___HandE_FS,C736401___7316-2729___HandE
22,C114759___7316-487___HandE_(S14-904),C40344___7316-254___HandE_A,C624471___7316-928___HandE
23,C1206138___7316-1917___HandE_B1,C1046730___7316-4225___HandE_A1,C311559___7316-938___HandE
24,C127182___7316-869___HandE,C2354097___7316-5307___HandE_D1,C72324___7316-345___HandE_(1)
25,C127182___7316-869___HandE_2,C801960___7316-3050___HandE,C409959___7316-1084___HandE_A1
26,C136161___7316-485___HandE,C27798___7316-77___HandE,C18327___7316-36___HandE
27,C136284___7316-470___HandE,C245631___7316-924___HandE_B,C18327___7316-1845___HandE_BLOCK_2
28,C136530___7316-7103___H_and_E_A1,C245631___7316-924___HandE_C,C18327___7316-1845___HandE_BLOCK_1
29,C136530___7316-7103___FS_H_and_E,C52029___7316-303___HandE_A5,C18327___7316-1845___HandE_BLOCK_2
30,C140097___7316-880___HandE_2,C52029___7316-303___HandE_A4,C18327___7316-1845___HandE_BLOCK_1
31,C140097___7316-880___HandE_1,C52029___7316-303___HandE_B3,C883632___7316-3555___HandE_B1
32,C140097___7316-880___HandE_2,C52029___7316-303___HandE_A3,C3409314___7316-8115___H_and_E_B1
33,C140097___7316-880___HandE_1,C52029___7316-303___HandE_B2,C3409314___7316-8115___H_and_E_A1
34,C154980___7316-960___HandE,C52029___7316-303___HandE_A1,C883263___7316-3559___HandE
35,C155103___7316-875___HandE_A,C52029___7316-303___HandE_A6,C520905___7316-2143___HandE
36,C17097___7316-33___HandE,C52029___7316-303___HandE_A2,C37638___7316-168___HandE
37,C177366___7316-154___HandE,C77490___7316-375___HandE_(A),C2568486___7316-5476___HandE
38,C19188___7316-9___HandE_BLOCK_C2,C77490___7316-375___HandE_(B),C63099___7316-300___HandE_B1
39,C19188___7316-9___HandE_BLOCK_D1,C949683___7316-3564___HandE_B1,C63099___7316-300___HandE_A
40,C19557___7316-35___HandE,C38991___7316-175___HandE,C63099___7316-300___HandE_FSB
41,C19680___7316-397___HandE,C3512634___7316-7958___H_and_E_B1,C63099___7316-300___HandE_FSA
42,C216234___7316-916___HandE_C,C623856___7316-2184___HandE,C63099___7316-300___HandE_B2
43,C216234___7316-916___HandE_B,C83271___7316-396___HandE_C,C63099___7316-300___HandE_B1
44,C230871___7316-891___HandE,C83271___7316-396___HandE_(B),C63099___7316-300___HandE_A
45,C231240___7316-902___HandE_C,C2734290___7316-6764___HandE_,C63099___7316-300___HandE_FSB
46,C23493___7316-50___HandE,C2734290___7316-6764___HandE_FS_DGD,C63099___7316-300___HandE_FSA
47,C23616___7316-43___HandE,C1032462___7316-3962___HandE_,C63099___7316-300___HandE_B2
48,C2402313___7316-5330___HandE,C311190___7316-1744___HandE_B3,C63099___7316-300___HandE_B1
49,C2409078___7316-5334___HandE,C311190___7316-1744___HandE_B4,C63099___7316-300___HandE_A
50,C2421501___7316-5258___HandE,C311190___7316-1744___HandE_B1,C63099___7316-300___HandE_FSB
51,C242679___7316-886___HandE_A,C311190___7316-1744___HandE_A,C63099___7316-300___HandE_FSA
52,C242679___7316-886___HandE_B1,C387327___7316-1756___HandE_A,C63099___7316-300___HandE_B2
53,C2439951___7316-5261___HandE,C387327___7316-1756___HandE_B,C3301689___7316-7529___H_and_E_A1
54,C2479803___7316-5453___HandE,C705651___7316-1643___HandE,C3301689___7316-7529___H_and_E_B1
55,C2501082___7316-6358___HandE,C3775731___7316-6526___1_C_HE,C841443___7316-3285___HandE_B1
56,C2544993___7316-5461___HandE,C3775731___7316-6526___1_D_HE,C809340___7316-2929___HandE
57,C2617194___7316-6295___HandE_C2,C3775731___7316-6526___1_A_HE,C25953___7316-97___HandE_A2
58,C262605___7316-925___HandE_,C3775731___7316-6526___1_B_HE,C25953___7316-97___HandE_A1
59,C2647698___7316-8723___H_and_E_B1,C2403543___7316-4538___H_and_E,C3528132___7316-7967___H_and_E_B3
60,C2647698___7316-6651___HandE_A1,C36654___7316-149___HandE,C3790614___7316-9023___H_and_E_
61,C2647698___7316-6651___HandE_FS_(DGD),C340710___7316-388___HandE_C,C2421747___7316-5336___HandE_B1
62,C2653971___7316-6652___HandE_C1,C340710___7316-388___HandE_A,C663585___7316-2581___HandE_A1
63,C2653971___7316-6652___HandE_FS_(DGD),C2580540___7316-3655___H_and_E,C86100___7316-393___HandE
64,C2653971___7316-6652___HandE_B1,C116727___7316-870___HandE_A,C972192___7316-3751___HandE_B2
65,C2654217___7316-6655___HandE_B1,C116727___7316-870___HandE_B3,C972192___7316-3751___HandE_B1
66,C2668362___7316-6649___HandE_A1,C116727___7316-870___HandE,C3832065___7316-9247___H_and_E_B1
67,C2668362___7316-6649___HandE_FS_(DGD),C952635___7316-3765___HandE_B4,C829266___7316-3065___HandE_C1
68,C2678694___7316-7524___H_and_E_,C952635___7316-3765___HandE_B1,C829266___7316-3065___HandE_C2
69,C2688165___7316-6663___HandE_A4,C2579556___7316-5479___HandE,C829266___7316-3065___HandE_A1
70,C2697882___7316-8747___H_and_E_D1,C952758___7316-3769___HandE_A1,C1277724___7316-8131___H_and_E_A1
71,C2697882___7316-6670___HandE_FS_(DGD),C952758___7316-3769___HandE_C3,C1277724___7316-8131___H_and_E_B1
72,C2697882___7316-6670___HandE_C1,C952758___7316-3769___HandE_C1,C717336___7316-2669___HandE_
73,C270969___7316-917___HandE_A,C1036890___7316-4215___HandE_B1,C713892___7316-2591___HandE_A
74,C270969___7316-917___HandE_B1,C182409___7316-903___HandE_B,C713892___7316-2591___HandE_B
75,C2735028___7316-6769___HandE_A1,C741198___7316-296___HandE_(B1),C3732558___7316-9027___H_and_E_C1
76,C2760612___7316-6776___H_and_E_A1,C308730___7316-937___HandE_B1,C58179___7316-206___HandE
77,C2760612___7316-6776___H_and_E_B1,C81918___7316-378___HandE,C50061___7316-320___HandE_B2
78,C2760858___7316-6778___H_and_E_A1,C2896773___7316-7108___H_and_E_FS,C2581647___7316-4544___H_and_E
79,C27675___7316-247___HandE_B1,C2896773___7316-7108___H_and_E_B1,C146124___7316-884___HandE_(B)
80,C27675___7316-247___HandE_B2,C3905865___7316-9557___1_E_HE,C16851___7316-48___HandE
81,C2795544___7316-7063___H_and_E_frozen,C3905865___7316-9557___1_D_HE,C51291___7316-227___HandE_A
82,C2795544___7316-7063___H_and_E,C55965___7316-317___HandE,C51291___7316-227___HandE_D
83,C2819898___7316-7071___H_and_E_B1,C1060629___7316-4345___HandE_C1,C51291___7316-227___HandE_B
84,C2819898___7316-7071___H_and_E_A1,C96063___7316-454___HandE,C2487921___7316-5450___HandE_D2
85,C2819898___7316-7071___H_and_E_FSA,C244278___7316-955___HandE,C2487921___7316-5450___HandE_G1
86,C2836872___7316-7077___H_and_E_A1,C38007___7316-174___HandE_(D2),C466170___7316-2140___HandE_A1
87,C2839701___7316-7083___H_and_E_A1,C3409806___7316-7922___H_and_E_A1,C54981___7316-277___HandE
88,C2855076___7316-7090___H_and_E_A1,C3409806___7316-7922___H_and_E_A2,C2451759___7316-5477___HandE_B1
89,C2855076___7316-7090___H_and_E_A,C43665___7316-283___HandE_C2,C4157277___7316-9556___1_A_HE
90,C2864670___7316-7097___H_and_E_B1,C43665___7316-283___HandE_B2,C3684096___7316-8856___H_and_E_A2
91,C2864670___7316-7097___H_and_E_A1,C43665___7316-283___HandE_A_Perm,C116235___7316-494___HandE_(S-14-1113)
92,C28659___7316-84___HandE,C43665___7316-283___HandE_B1,C116235___7316-494___HandE_(S-08-2219)
93,C2879184___7316-7098___H_and_E_FSA,C43665___7316-283___HandE_A,C116235___7316-494___HandE_(S-14-1113)
94,C2879184___7316-7098___H_and_E_B1,C43665___7316-283___HandE_C1,C116235___7316-494___HandE_(S-08-2219)
95,C29151___7316-119___HandE_FSA,C3579423___7316-8741___H_and_E_C1,C2832690___7316-7075___H_and_E_B2
96,C29397___7316-117___HandE,C3579423___7316-8741___H_and_E_B1,C2832690___7316-7075___H_and_E_FSA
97,C311313___7316-943___HandE_C,C2654586___7316-5457___HandE_A1,C641691___7316-2189___HandE_D
98,C3153843___7316-7111___H_and_E_DGD,C975636___7316-3916___HandE_A3,C641691___7316-2189___HandE_B
99,C3153843___7316-7111___H_and_E_,C2819652___7316-7059___H_and_E_D2,C36285___7316-5317___HandE_A1
100,C3156795___7316-8831___H_and_E_B2,C48093___7316-261___HandE_B4,C36285___7316-5317___HandE_C1
101,C3156795___7316-8831___H_and_E_A1,C48093___7316-261___HandE_D3,C36285___7316-5317___HandE_A1
102,C3156795___7316-7494___H_and_E_DGD,C48093___7316-261___HandE_B1,C36285___7316-5317___HandE_C1
103,C3156795___7316-7494___H_and_E_B1,C48093___7316-261___HandE_E2,C3407346___7316-8121___H_and_E_C1
104,C3185577___7316-7528___H_and_E_D,C48093___7316-261___HandE_D2,C3407346___7316-8121___H_and_E_B6
105,C3185577___7316-7528___H_and_E_A1,C48093___7316-261___HandE_D1,C3385329___7316-7498___H_and_E_B1
106,C3185577___7316-9016___H_and_E_B2,C48093___7316-261___HandE_D4,C30258___7316-114___HandE
107,C3185577___7316-9016___H_and_E_B1,C48093___7316-261___HandE_A,C54612___7316-287___HandE
108,C3199968___7316-8102___H_and_E_DGD,C48093___7316-261___HandE_B3,C3790491___7316-9049___H_and_E_C4
109,C3199968___7316-8102___H_and_E_A1,C48093___7316-261___HandE_B2,C3790491___7316-9049___H_and_E_B1
110,C324351___7316-1745___HandE_A1,C48093___7316-261___HandE_E1,C115005___7316-486___HandE_(C)
111,C324351___7316-1745___HandE_B,C48093___7316-261___HandE_B4,C115005___7316-486___HandE_(B)
112,C324597___7316-1752___HandE,C48093___7316-261___HandE_D3,C53013___7316-958___HandE_B2
113,C3291111___7316-7520___H_and_E_A1,C48093___7316-261___HandE_B1,C53013___7316-3022___HandE_A1
114,C3293202___7316-7522___H_and_E_A2,C48093___7316-261___HandE_E2,C217095___7316-906___HandE
115,C3293202___7316-7522___H_and_E_A1,C48093___7316-261___HandE_D2,C39729___7316-178___HandE_(A2)
116,C33825___7316-167___HandE_(C7),C48093___7316-261___HandE_D1,C39729___7316-178___HandE_(B)
117,C33825___7316-167___HandE_(C5),C48093___7316-261___HandE_D4,C1026804___7316-3931___HandE
118,C3384960___7316-7541___H_and_E_A1,C48093___7316-261___HandE_A,C146247___7316-883___HandE
119,C3384960___7316-7541___H_and_E_B1,C48093___7316-261___HandE_B3,C3408822___7316-8109___H_and_E_A1
120,C3384960___7316-7541___H_and_E_C1,C48093___7316-261___HandE_B2,C3767367___7316-9037___H_and_E_A2
121,C3396522___7316-8103___H_and_E_C1,C48093___7316-261___HandE_E1,C49323___7316-2967___HandE
