,train,val,test
0,C1026435___7316-7102___H_and_E_B1,C808233___7316-3054___HandE,C692736___7316-2584___HandE_C2
1,C1026435___7316-7102___FS_H_and_E,C916473___7316-3575___HandE_A2,C1032462___7316-3962___HandE_
2,C1026435___7316-6775___H_and_E_A1,C37638___7316-168___HandE,C1046730___7316-4225___HandE_A1
3,C1026558___7316-3927___HandE_C2,C2654217___7316-6655___HandE_B1,C2647698___7316-8723___H_and_E_B1
4,C1039104___7316-4219___HandE_A1,C72324___7316-345___HandE_(1),C2647698___7316-6651___HandE_A1
5,C1039104___7316-4219___HandE_B1,C90528___7316-441___HandE_(2),C2647698___7316-6651___HandE_FS_(DGD)
6,C1039104___7316-4219___HandE_C1,C90528___7316-441___HandE_(B1),C410697___7316-1081___HandE
7,C1100727___7316-7511___H_and_E_B2,C3649656___7316-6516___1_D_HE,C387327___7316-1756___HandE_A
8,C1100727___7316-7511___H_and_E_B1,C3649656___7316-6516___1_C_HE,C387327___7316-1756___HandE_B
9,C111684___7316-491___HandE_(B),C3649656___7316-6516___1_A_HE,C440832___7316-934___HandE_A
10,C111684___7316-491___HandE_(A),C3199968___7316-8102___H_and_E_DGD,C114759___7316-487___HandE_(S14-765)
11,C111930___7316-476___HandE_(A),C3199968___7316-8102___H_and_E_A1,C114759___7316-487___HandE_(S14-904)
12,C111930___7316-476___HandE_(B),C829266___7316-3065___HandE_C1,C114759___7316-487___HandE_(S14-765)
13,C112176___7316-488___HandE,C829266___7316-3065___HandE_C2,C114759___7316-487___HandE_(S14-904)
14,C112422___7316-449___HandE_(1),C829266___7316-3065___HandE_A1,C883632___7316-3555___HandE_B1
15,C112422___7316-449___HandE_(3),C96186___7316-472___HandE,C136530___7316-7103___H_and_E_A1
16,C112422___7316-449___HandE_(2),C72939___7316-337___HandE_A,C136530___7316-7103___FS_H_and_E
17,C1206138___7316-1917___HandE_B1,C72939___7316-337___HandE_B,C127182___7316-869___HandE
18,C121524___7316-495___HandE,C972192___7316-3751___HandE_B2,C127182___7316-869___HandE_2
19,C1277724___7316-8131___H_and_E_A1,C972192___7316-3751___HandE_B1,C37392___7316-177___HandE
20,C1277724___7316-8131___H_and_E_B1,C83640___7316-6780___H_and_E_FS,C37392___7316-3061___HandE_A2
21,C136161___7316-485___HandE,C83640___7316-6780___H_and_E_A1,C1031970___7316-4208___HandE
22,C136284___7316-470___HandE,C2653971___7316-6652___HandE_C1,C2839701___7316-7083___H_and_E_A1
23,C146124___7316-884___HandE_(B),C2653971___7316-6652___HandE_FS_(DGD),C2836872___7316-7077___H_and_E_A1
24,C154980___7316-960___HandE,C2653971___7316-6652___HandE_B1,C663585___7316-2581___HandE_A1
25,C155103___7316-875___HandE_A,C85977___7316-385___HandE,C70602___7316-186___HandE
26,C16851___7316-48___HandE,C3406485___7316-8118___H_and_E_B2,C262605___7316-925___HandE_
27,C17097___7316-33___HandE,C3684711___7316-8877___H_and_E_,C140097___7316-880___HandE_2
28,C177366___7316-154___HandE,C23493___7316-50___HandE,C140097___7316-880___HandE_1
29,C19188___7316-9___HandE_BLOCK_C2,C787938___7316-2931___HandE_A1,C140097___7316-880___HandE_2
30,C19188___7316-9___HandE_BLOCK_D1,C72693___7316-346___HandE,C140097___7316-880___HandE_1
31,C19680___7316-397___HandE,C75768___7316-361___HandE_FS,C311190___7316-1744___HandE_B3
32,C216234___7316-916___HandE_C,C75768___7316-361___HandE_(B),C311190___7316-1744___HandE_B4
33,C216234___7316-916___HandE_B,C19557___7316-35___HandE,C311190___7316-1744___HandE_B1
34,C230871___7316-891___HandE,C242679___7316-886___HandE_A,C311190___7316-1744___HandE_A
35,C231240___7316-902___HandE_C,C242679___7316-886___HandE_B1,C29397___7316-117___HandE
36,C2354097___7316-5307___HandE_D1,C39483___7316-183___HandE_(B),C3777453___7316-6531___1_C_HE
37,C23616___7316-43___HandE,C39483___7316-183___HandE_(A2),C3777453___7316-6531___1_D_HE
38,C2402313___7316-5330___HandE,C39483___7316-183___HandE_(A1),C3777453___7316-6531___1_B_HE
39,C2403543___7316-4538___H_and_E,C88806___7316-1769___HandE,C3777453___7316-6531___1_C_HE
40,C2409078___7316-5334___HandE,C88806___7316-392___HandE_B,C3777453___7316-6531___1_D_HE
41,C2421501___7316-5258___HandE,C88806___7316-392___HandE_A,C3777453___7316-6531___1_B_HE
42,C2421747___7316-5336___HandE_B1,C41943___7316-2970___HandE,C3777453___7316-6531___1_C_HE
43,C2439951___7316-5261___HandE,C410082___7316-1656___HandE,C3777453___7316-6531___1_D_HE
44,C2479803___7316-5453___HandE,C74661___7316-357___HandE,C3777453___7316-6531___1_B_HE
45,C2544993___7316-5461___HandE,C74661___7316-357___HandE_FS,C2760612___7316-6776___H_and_E_A1
46,C2568486___7316-5476___HandE,C54735___7316-288___HandE_C,C2760612___7316-6776___H_and_E_B1
47,C2581647___7316-4544___H_and_E,C54735___7316-288___HandE_B,C974898___7316-7507___H_and_E_A2
48,C25953___7316-97___HandE_A2,C54735___7316-288___HandE_A,C974898___7316-7507___H_and_E_A4
49,C25953___7316-97___HandE_A1,C3602547___7316-8829___H_and_E_B1,C58056___7316-207___HandE
50,C2617194___7316-6295___HandE_C2,C973299___7316-3771___HandE_B1,C2864670___7316-7097___H_and_E_B1
51,C2668362___7316-6649___HandE_A1,C973299___7316-3771___HandE_A1_2937,C2864670___7316-7097___H_and_E_A1
52,C2668362___7316-6649___HandE_FS_(DGD),C2487921___7316-5450___HandE_D2,C2688165___7316-6663___HandE_A4
53,C2678694___7316-7524___H_and_E_,C2487921___7316-5450___HandE_G1,C4158261___7316-9554___1_B_HE
54,C2697882___7316-8747___H_and_E_D1,C41328___7316-182___HandE,C4158261___7316-9554___1_A_HE
55,C2697882___7316-6670___HandE_FS_(DGD),C15252___7316-6___HandE,C2501082___7316-6358___HandE
56,C2697882___7316-6670___HandE_C1,C3418416___7316-7930___H_and_E_B1,C953250___7316-3761___HandE_A1
57,C270477___7316-932___HandE_FSC,C76875___7316-367___HandE,C953250___7316-3761___HandE_A2
58,C270477___7316-932___HandE_C2,C55965___7316-317___HandE,C953250___7316-3761___HandE_A1
59,C270477___7316-932___HandE_C1,C25830___7316-95___HandE,C953250___7316-3761___HandE_A2
60,C270969___7316-917___HandE_A,C25830___7316-333___HandE,C77367___7316-370___HandE
61,C270969___7316-917___HandE_B1,C72570___7316-347___HandE,C187083___7316-957___HandE
62,C2734290___7316-6764___HandE_,C3512757___7316-7959___H_and_E_C2,C868872___7316-3308___HandE_B1
63,C2734290___7316-6764___HandE_FS_DGD,C20172___7316-365___HandE_(A),C3686925___7316-8865___H_and_E_B2
64,C2735028___7316-6769___HandE_A1,C20172___7316-15___HandE,C18327___7316-36___HandE
65,C2760858___7316-6778___H_and_E_A1,C20172___7316-451___HandE_(B),C18327___7316-1845___HandE_BLOCK_2
66,C27675___7316-247___HandE_B1,C20172___7316-451___HandE_(A),C18327___7316-1845___HandE_BLOCK_1
67,C27675___7316-247___HandE_B2,C91881___7316-443___HandE_(B1),C18327___7316-1845___HandE_BLOCK_2
68,C27798___7316-77___HandE,C91881___7316-443___HandE_(B2),C18327___7316-1845___HandE_BLOCK_1
69,C2795544___7316-7063___H_and_E_frozen,C91881___7316-443___HandE_(B1),C1032585___7316-3945___HandE_A2
70,C2795544___7316-7063___H_and_E,C91881___7316-443___HandE_(B2),C52029___7316-303___HandE_A5
71,C2819898___7316-7071___H_and_E_B1,C466416___7316-2138___HandE_C,C52029___7316-303___HandE_A4
72,C2819898___7316-7071___H_and_E_A1,C466416___7316-2138___HandE_E,C52029___7316-303___HandE_B3
73,C2819898___7316-7071___H_and_E_FSA,C466416___7316-2138___HandE_D,C52029___7316-303___HandE_A3
74,C2837733___7316-7079___H_and_E_B1,C466416___7316-2138___HandE_C,C52029___7316-303___HandE_B2
75,C2837733___7316-7079___H_and_E_A1,C466416___7316-2138___HandE_E,C52029___7316-303___HandE_A1
76,C28413___7316-82___HandE,C466416___7316-2138___HandE_D,C52029___7316-303___HandE_A6
77,C2855076___7316-7090___H_and_E_A1,C466416___7316-2138___HandE_C,C52029___7316-303___HandE_A2
78,C2855076___7316-7090___H_and_E_A,C466416___7316-2138___HandE_E,C705651___7316-1643___HandE
79,C28659___7316-84___HandE,C466416___7316-2138___HandE_D,C53505___7316-2753___HandE_A2
80,C2879184___7316-7098___H_and_E_FSA,C3530100___7316-8127___H_and_E_A1,C53505___7316-2753___HandE_A3
81,C2879184___7316-7098___H_and_E_B1,C2488290___7316-5456___HandE_A1,C53505___7316-2988___HandE_C
82,C29151___7316-119___HandE_FSA,C2579925___7316-6283___HandE,C3401442___7316-7114___H_and_E_
83,C311559___7316-938___HandE,C2734536___7316-9030___H_and_E_B1,C53874___7316-236___HandE_B
84,C3153843___7316-7111___H_and_E_DGD,C2734536___7316-9030___H_and_E_A2,C53874___7316-236___HandE_C
85,C3153843___7316-7111___H_and_E_,C2859135___7316-7095___H_and_E_B1,C90159___7316-898___HandE_A1
86,C3156795___7316-8831___H_and_E_B2,C2859135___7316-7095___H_and_E_C1,C90159___7316-898___HandE_A2
87,C3156795___7316-8831___H_and_E_A1,C2819652___7316-7059___H_and_E_D2,C311313___7316-943___HandE_C
