,train,val,test
0,C1031970___7316-4208___HandE,C3396522___7316-8103___H_and_E_C1,C2697882___7316-8747___H_and_E_D1
1,C1032462___7316-3962___HandE_,C3396522___7316-8103___H_and_E_C2,C2697882___7316-6670___HandE_FS_(DGD)
2,C1032585___7316-3945___HandE_A2,C883263___7316-3559___HandE,C2697882___7316-6670___HandE_C1
3,C1039104___7316-4219___HandE_A1,C111930___7316-476___HandE_(A),C52029___7316-303___HandE_A5
4,C1039104___7316-4219___HandE_B1,C111930___7316-476___HandE_(B),C52029___7316-303___HandE_A4
5,C1039104___7316-4219___HandE_C1,C2568486___7316-5476___HandE,C52029___7316-303___HandE_B3
6,C1046730___7316-4225___HandE_A1,C3775977___7316-6529___2_B_HE,C52029___7316-303___HandE_A3
7,C1100727___7316-7511___H_and_E_B2,C3775977___7316-6529___2_A_HE,C52029___7316-303___HandE_B2
8,C1100727___7316-7511___H_and_E_B1,C3775977___7316-6529___2_B_HE,C52029___7316-303___HandE_A1
9,C112176___7316-488___HandE,C3775977___7316-6529___2_A_HE,C52029___7316-303___HandE_A6
10,C112422___7316-449___HandE_(1),C440832___7316-934___HandE_A,C52029___7316-303___HandE_A2
11,C112422___7316-449___HandE_(3),C2653971___7316-6652___HandE_C1,C734679___7316-2731___HandE_B1
12,C112422___7316-449___HandE_(2),C2653971___7316-6652___HandE_FS_(DGD),C720042___7316-2718___HandE_A2
13,C114759___7316-487___HandE_(S14-765),C2653971___7316-6652___HandE_B1,C720042___7316-2718___HandE_B1
14,C114759___7316-487___HandE_(S14-904),C736401___7316-2729___HandE,C2819898___7316-7071___H_and_E_B1
15,C114759___7316-487___HandE_(S14-765),C177366___7316-154___HandE,C2819898___7316-7071___H_and_E_A1
16,C114759___7316-487___HandE_(S14-904),C59532___7316-121___HandE,C2819898___7316-7071___H_and_E_FSA
17,C121524___7316-495___HandE,C23493___7316-50___HandE,C1026558___7316-3927___HandE_C2
18,C127182___7316-869___HandE,C98031___7316-459___HandE,C27798___7316-77___HandE
19,C127182___7316-869___HandE_2,C4158138___7316-9555___1_A_HE,C3579915___7316-8743___H_and_E_B1
20,C1277724___7316-8131___H_and_E_A1,C2647698___7316-8723___H_and_E_B1,C3579915___7316-8743___H_and_E_A1
21,C1277724___7316-8131___H_and_E_B1,C2647698___7316-6651___HandE_A1,C3579915___7316-8743___H_and_E_B1
22,C136161___7316-485___HandE,C2647698___7316-6651___HandE_FS_(DGD),C3579915___7316-8743___H_and_E_A1
23,C136284___7316-470___HandE,C916719___7316-3563___HandE_B1,C3396645___7316-7928___H_and_E_A2
24,C140097___7316-880___HandE_2,C801960___7316-3050___HandE,C1206138___7316-1917___HandE_B1
25,C140097___7316-880___HandE_1,C75768___7316-361___HandE_FS,C44895___7316-228___HandE_FSB_Permanent
26,C140097___7316-880___HandE_2,C75768___7316-361___HandE_(B),C44895___7316-228___HandE_B
27,C140097___7316-880___HandE_1,C324597___7316-1752___HandE,C44895___7316-228___HandE_FS
28,C154980___7316-960___HandE,C75522___7316-362___HandE_(A1),C136530___7316-7103___H_and_E_A1
29,C16851___7316-48___HandE,C75522___7316-362___HandE_(A2),C136530___7316-7103___FS_H_and_E
30,C17097___7316-33___HandE,C3860109___7316-9252___H_and_E_B1,C3293202___7316-7522___H_and_E_A2
31,C18327___7316-36___HandE,C713892___7316-2591___HandE_A,C3293202___7316-7522___H_and_E_A1
