,train,val,test
0,C1026435___7316-7102___H_and_E_B1,C85977___7316-385___HandE,C231240___7316-902___HandE_C
1,C1026435___7316-7102___FS_H_and_E,C2760612___7316-6776___H_and_E_A1,C230871___7316-891___HandE
2,C1026435___7316-6775___H_and_E_A1,C2760612___7316-6776___H_and_E_B1,C829266___7316-3065___HandE_C1
3,C1026558___7316-3927___HandE_C2,C2568486___7316-5476___HandE,C829266___7316-3065___HandE_C2
4,C1031970___7316-4208___HandE,C3775731___7316-6526___1_C_HE,C829266___7316-3065___HandE_A1
5,C1039104___7316-4219___HandE_A1,C3775731___7316-6526___1_D_HE,C311559___7316-938___HandE
6,C1039104___7316-4219___HandE_B1,C3775731___7316-6526___1_A_HE,C136530___7316-7103___H_and_E_A1
7,C1039104___7316-4219___HandE_C1,C3775731___7316-6526___1_B_HE,C136530___7316-7103___FS_H_and_E
8,C1046730___7316-4225___HandE_A1,C1032462___7316-3962___HandE_,C916719___7316-3563___HandE_B1
9,C1100727___7316-7511___H_and_E_B2,C39483___7316-183___HandE_(B),C705651___7316-1643___HandE
10,C1100727___7316-7511___H_and_E_B1,C39483___7316-183___HandE_(A2),C771456___7316-1634___HandE
11,C111684___7316-491___HandE_(B),C39483___7316-183___HandE_(A1),C2678694___7316-7524___H_and_E_
12,C111684___7316-491___HandE_(A),C70602___7316-186___HandE,C2760858___7316-6778___H_and_E_A1
13,C112176___7316-488___HandE,C2697882___7316-8747___H_and_E_D1,C2647698___7316-8723___H_and_E_B1
14,C112422___7316-449___HandE_(1),C2697882___7316-6670___HandE_FS_(DGD),C2647698___7316-6651___HandE_A1
15,C112422___7316-449___HandE_(3),C2697882___7316-6670___HandE_C1,C2647698___7316-6651___HandE_FS_(DGD)
16,C112422___7316-449___HandE_(2),C3649656___7316-6516___1_D_HE,C3686556___7316-8869___H_and_E_B2
17,C114759___7316-487___HandE_(S14-765),C3649656___7316-6516___1_C_HE,C3418785___7316-7932___H_and_E_C1
18,C114759___7316-487___HandE_(S14-904),C3649656___7316-6516___1_A_HE,C3418785___7316-7932___H_and_E_B1
19,C114759___7316-487___HandE_(S14-765),C242679___7316-886___HandE_A,C136161___7316-485___HandE
20,C114759___7316-487___HandE_(S14-904),C242679___7316-886___HandE_B1,C868872___7316-3308___HandE_B1
21,C1206138___7316-1917___HandE_B1,C520905___7316-2143___HandE,C734679___7316-2731___HandE_B1
22,C121524___7316-495___HandE,C38868___7316-7092___H_and_E_FSA,C949683___7316-3564___HandE_B1
23,C127182___7316-869___HandE,C38868___7316-7092___H_and_E_A1,C2581647___7316-4544___H_and_E
24,C127182___7316-869___HandE_2,C38868___7316-173___HandE_(B3),C3156795___7316-8831___H_and_E_B2
25,C1277724___7316-8131___H_and_E_A1,C38868___7316-173___HandE_(B2),C3156795___7316-8831___H_and_E_A1
26,C1277724___7316-8131___H_and_E_B1,C38868___7316-2154___HandE_C1,C3156795___7316-7494___H_and_E_DGD
27,C146124___7316-884___HandE_(B),C38868___7316-2154___HandE_A1,C3156795___7316-7494___H_and_E_B1
28,C155103___7316-875___HandE_A,C38868___7316-2154___HandE_C2,C58794___7316-136___HandE
29,C16851___7316-48___HandE,C38868___7316-2154___HandE_B,C44895___7316-228___HandE_FSB_Permanent
30,C177366___7316-154___HandE,C38868___7316-484___HandE,C44895___7316-228___HandE_B
31,C18327___7316-36___HandE,C3777576___7316-6532___1_E_HE,C44895___7316-228___HandE_FS
32,C18327___7316-1845___HandE_BLOCK_2,C3777576___7316-6532___1_D_HE,C37515___7316-8107___H_and_E_B1
33,C18327___7316-1845___HandE_BLOCK_1,C3777576___7316-6532___1_C_HE,C717336___7316-2669___HandE_
34,C18327___7316-1845___HandE_BLOCK_2,C3777576___7316-6532___1_B_HE,C270477___7316-932___HandE_FSC
35,C18327___7316-1845___HandE_BLOCK_1,C111930___7316-476___HandE_(A),C270477___7316-932___HandE_C2
36,C187083___7316-957___HandE,C111930___7316-476___HandE_(B),C270477___7316-932___HandE_C1
37,C19188___7316-9___HandE_BLOCK_C2,C2839701___7316-7083___H_and_E_A1,C37392___7316-177___HandE
38,C19188___7316-9___HandE_BLOCK_D1,C3684711___7316-8877___H_and_E_,C37392___7316-3061___HandE_A2
39,C19557___7316-35___HandE,C2653971___7316-6652___HandE_C1,C58179___7316-206___HandE
40,C19680___7316-397___HandE,C2653971___7316-6652___HandE_FS_(DGD),C27675___7316-247___HandE_B1
41,C216234___7316-916___HandE_C,C2653971___7316-6652___HandE_B1,C27675___7316-247___HandE_B2
42,C216234___7316-916___HandE_B,C4158138___7316-9555___1_A_HE,C2819898___7316-7071___H_and_E_B1
43,C23493___7316-50___HandE,C3153843___7316-7111___H_and_E_DGD,C2819898___7316-7071___H_and_E_A1
44,C2354097___7316-5307___HandE_D1,C3153843___7316-7111___H_and_E_,C2819898___7316-7071___H_and_E_FSA
45,C23616___7316-43___HandE,C2479803___7316-5453___HandE,C3512388___7316-7956___H_and_E_C1
46,C2402313___7316-5330___HandE,C17097___7316-33___HandE,C2864670___7316-7097___H_and_E_B1
47,C2403543___7316-4538___H_and_E,C72939___7316-337___HandE_A,C2864670___7316-7097___H_and_E_A1
48,C2409078___7316-5334___HandE,C72939___7316-337___HandE_B,C720165___7316-2723___HandE_C2
49,C2421501___7316-5258___HandE,C140097___7316-880___HandE_2,C3293202___7316-7522___H_and_E_A2
50,C2421747___7316-5336___HandE_B1,C140097___7316-880___HandE_1,C3293202___7316-7522___H_and_E_A1
51,C2439951___7316-5261___HandE,C140097___7316-880___HandE_2,C3408945___7316-8110___H_and_E_C1
52,C245631___7316-924___HandE_B,C140097___7316-880___HandE_1,C809340___7316-2929___HandE
53,C245631___7316-924___HandE_C,C51045___7316-275___HandE_B,C3790614___7316-9023___H_and_E_
54,C2544993___7316-5461___HandE,C51045___7316-275___HandE_C,C83640___7316-6780___H_and_E_FS
55,C25953___7316-97___HandE_A2,C51045___7316-275___HandE_B,C83640___7316-6780___H_and_E_A1
56,C25953___7316-97___HandE_A1,C51045___7316-275___HandE_C,C1032585___7316-3945___HandE_A2
57,C2617194___7316-6295___HandE_C2,C801468___7316-2151___HandE,C3503655___7316-7954___H_and_E_B1
58,C262605___7316-925___HandE_,C216603___7316-913___HandE,C3503655___7316-7954___H_and_E_A1
59,C2654217___7316-6655___HandE_B1,C410574___7316-1098___HandE,C3832065___7316-9247___H_and_E_B1
60,C2668362___7316-6649___HandE_A1,C3418539___7316-7929___H_and_E_B1,C3301689___7316-7529___H_and_E_A1
61,C2668362___7316-6649___HandE_FS_(DGD),C714384___7316-2594___HandE_B,C3301689___7316-7529___H_and_E_B1
62,C2688165___7316-6663___HandE_A4,C714384___7316-3058___HandE_C2,C3543507___7316-6515___1_B_HE
63,C270969___7316-917___HandE_A,C15498___7316-1464___HandE_BLOCK_C,C3543507___7316-6515___1_I_HE
64,C270969___7316-917___HandE_B1,C15498___7316-1464___HandE,C3543507___7316-6515___1_D_HE
65,C2734290___7316-6764___HandE_,C15498___7316-1464___HandE_BLOCK_C,C3543507___7316-6515___1_E_HE
66,C2734290___7316-6764___HandE_FS_DGD,C15498___7316-1464___HandE,C3543507___7316-6515___1_A_HE
67,C2735028___7316-6769___HandE_A1,C524349___7316-2152___HandE,C3543507___7316-6515___1_H_HE
68,C27798___7316-77___HandE,C15990___7316-1455___HandE,C3543507___7316-6515___1_F_HE
69,C2795544___7316-7063___H_and_E_frozen,C2774019___7316-6781___H_and_E_FSA,C3543507___7316-6515___1_G_HE
70,C2795544___7316-7063___H_and_E,C2774019___7316-6781___H_and_E_A1,C3543507___7316-6515___1_C_HE
71,C2836872___7316-7077___H_and_E_A1,C798270___7316-2934___HandE,C154980___7316-960___HandE
72,C2837733___7316-7079___H_and_E_B1,C2479926___7316-9028___H_and_E,C3199968___7316-8102___H_and_E_DGD
73,C2837733___7316-7079___H_and_E_A1,C25830___7316-95___HandE,C3199968___7316-8102___H_and_E_A1
74,C28413___7316-82___HandE,C25830___7316-333___HandE,C136284___7316-470___HandE
75,C2855076___7316-7090___H_and_E_A1,C623979___7316-2178___HandE_B,C2501082___7316-6358___HandE
76,C2855076___7316-7090___H_and_E_A,C50799___7316-306___HandE,C37269___7316-152___HandE
77,C28659___7316-84___HandE,C3860232___7316-9450___H_and_E_B2,C3732558___7316-9027___H_and_E_C1
78,C2879184___7316-7098___H_and_E_FSA,C78597___7316-384___HandE_(C1),C68019___7316-335___HandE_(C)
79,C2879184___7316-7098___H_and_E_B1,C78597___7316-384___HandE_(C2),C68019___7316-335___HandE_(B)
80,C29151___7316-119___HandE_FSA,C2720145___7316-6760___HandE_C1,C3790491___7316-9049___H_and_E_C4
81,C29397___7316-117___HandE,C2720145___7316-6760___HandE_FS_DGD,C3790491___7316-9049___H_and_E_B1
82,C311190___7316-1744___HandE_B3,C3724071___7316-9022___H_and_E_B1,C25461___7316-89___HandE_(B)
83,C311190___7316-1744___HandE_B4,C2734413___7316-6768___HandE_FSA_DGD_,C25461___7316-89___HandE_(A)
84,C311190___7316-1744___HandE_B1,C2734413___7316-6768___HandE_B2,C1004049___7316-3948___HandE_A2
85,C311190___7316-1744___HandE_A,C745011___7316-2757___HandE_B2,C952758___7316-3769___HandE_A1
86,C311313___7316-943___HandE_C,C21771___7316-3___HandE,C952758___7316-3769___HandE_C3
87,C3185577___7316-7528___H_and_E_D,C3409806___7316-7922___H_and_E_A1,C952758___7316-3769___HandE_C1
88,C3185577___7316-7528___H_and_E_A1,C3409806___7316-7922___H_and_E_A2,C54612___7316-287___HandE
89,C3185577___7316-9016___H_and_E_B2,C54120___7316-293___HandE_B3,C28290___7316-85___HandE_(1)
90,C3185577___7316-9016___H_and_E_B1,C45633___7316-192___HandE,C28290___7316-85___HandE_(2)
91,C324351___7316-1745___HandE_A1,C293109___7316-1114___HandE_A4,C28290___7316-85___HandE_(3)
92,C324351___7316-1745___HandE_B,C1191993___7316-4735___HandE_A1,C88806___7316-1769___HandE
93,C324597___7316-1752___HandE,C2734536___7316-9030___H_and_E_B1,C88806___7316-392___HandE_B
94,C3291111___7316-7520___H_and_E_A1,C2734536___7316-9030___H_and_E_A2,C88806___7316-392___HandE_A
95,C33825___7316-167___HandE_(C7),,C1032339___7316-3961___HandE_
96,C33825___7316-167___HandE_(C5),,C53013___7316-958___HandE_B2
97,C3384960___7316-7541___H_and_E_A1,,C53013___7316-3022___HandE_A1
98,C3384960___7316-7541___H_and_E_B1,,C457683___7316-1946___HandE_A2
99,C3384960___7316-7541___H_and_E_C1,,C34809___7316-161___HandE
100,C3396522___7316-8103___H_and_E_C1,,C34809___7316-5335___HandE_B1
101,C3396522___7316-8103___H_and_E_C2,,C1002204___7316-3953___HandE_C1
102,C3396645___7316-7928___H_and_E_A2,,C115005___7316-486___HandE_(C)
103,C3401442___7316-7114___H_and_E_,,C115005___7316-486___HandE_(B)
104,C3406485___7316-8118___H_and_E_B2,,C89052___7316-409___HandE_C2
105,C3409191___7316-8112___H_and_E_B1,,C89052___7316-409___HandE_C1
106,C3409191___7316-8112___H_and_E_C1,,C41943___7316-2970___HandE
107,C3409314___7316-8115___H_and_E_B1,,C410082___7316-1656___HandE
108,C3409314___7316-8115___H_and_E_A1,,C823731___7316-1651___HandE_A1
109,C3418293___7316-7925___H_and_E_B1,,C692613___7316-2155___HandE
110,C3418293___7316-7925___H_and_E_B2,,C217095___7316-906___HandE
111,C3420507___7316-7940___H_and_E_B1,,C741198___7316-296___HandE_(B1)
112,C3420507___7316-7940___H_and_E_A1,,C419553___7316-908___HandE_A2
113,C34317___7316-132___HandE,,C419553___7316-908___HandE_A3
114,C3512634___7316-7958___H_and_E_B1,,C419553___7316-908___HandE_B1
115,C3528132___7316-7967___H_and_E_B3,,C2897019___7316-7110___H_and_E_B1
116,C3557160___7316-8728___H_and_E_B1,,C2897019___7316-7110___H_and_E_DGD_
117,C35670___7316-162___HandE,,C2897019___7316-7110___H_and_E_B2
118,C3579669___7316-8744___H_and_E_D1,,C99630___7316-467___HandE
119,C3579669___7316-8744___H_and_E_C1,,C3169587___7316-7503___H_and_E_B1
120,C3579915___7316-8743___H_and_E_B1,,C3169587___7316-7503___H_and_E_DGD
121,C3579915___7316-8743___H_and_E_A1,,C3169587___7316-7503___H_and_E_A1
122,C3579915___7316-8743___H_and_E_B1,,C3198492___7316-7495___H_and_E_A1
123,C3579915___7316-8743___H_and_E_A1,,C3198492___7316-7495___H_and_E_DGD_
124,C3616446___7316-8834___H_and_E_B1,,C48216___7316-304___HandE
125,C3616446___7316-8834___H_and_E_B2,,C57564___7316-203___HandE
126,C3616446___7316-8834___H_and_E_B,,C1026804___7316-3931___HandE
127,C3616446___7316-8834___H_and_E_A_FS,,C17589___7316-5___HandE
128,C3622227___7316-8836___H_and_E_A1,,C39729___7316-178___HandE_(A2)
129,C36654___7316-149___HandE,,C39729___7316-178___HandE_(B)
130,C3686925___7316-8865___H_and_E_B2,,C53628___7316-315___HandE
131,C36900___7316-148___HandE,,C654237___7316-1961___HandE
132,C3702423___7316-8854___H_and_E_A2,,C584373___7316-2156___HandE_B
133,C3702423___7316-8854___H_and_E___C2,,C849807___7316-2666___HandE_B6
134,C3702423___7316-8854___H_and_E_B1,,C30381___7316-111___HandE_(A2)
135,C3702423___7316-8854___H_and_E_F3,,C30381___7316-111___HandE_(A1)
136,C3702423___7316-8854___H_and_E_____C2,,C324474___7316-947___HandE
137,C372321___7316-1760___HandE_B1,,C2397516___7316-5326___HandE_A1
138,C37638___7316-168___HandE,,C30012___7316-904___HandE
139,C3775977___7316-6529___2_B_HE,,C30012___7316-137___HandE
140,C3775977___7316-6529___2_A_HE,,C2719899___7316-6758___HandE_A5
