,train,val,test
0,C1026435___7316-7102___H_and_E_B1,C3384960___7316-7541___H_and_E_A1,C801960___7316-3050___HandE
1,C1026435___7316-7102___FS_H_and_E,C3384960___7316-7541___H_and_E_B1,C71217___7316-6647___HandE_A1
2,C1026435___7316-6775___H_and_E_A1,C3384960___7316-7541___H_and_E_C1,C71217___7316-6647___HandE_FS_(DGD)
3,C1026558___7316-3927___HandE_C2,C96186___7316-472___HandE,C71217___7316-169___HandE_(B)
4,C1039104___7316-4219___HandE_A1,C230871___7316-891___HandE,C654483___7316-1963___HandE
5,C1039104___7316-4219___HandE_B1,C2819898___7316-7071___H_and_E_B1,C3301689___7316-7529___H_and_E_A1
6,C1039104___7316-4219___HandE_C1,C2819898___7316-7071___H_and_E_A1,C3301689___7316-7529___H_and_E_B1
7,C1046730___7316-4225___HandE_A1,C2819898___7316-7071___H_and_E_FSA,C2568486___7316-5476___HandE
8,C1100727___7316-7511___H_and_E_B2,C242679___7316-886___HandE_A,C916473___7316-3575___HandE_A2
9,C1100727___7316-7511___H_and_E_B1,C242679___7316-886___HandE_B1,C19188___7316-9___HandE_BLOCK_C2
10,C111684___7316-491___HandE_(B),C90159___7316-898___HandE_A1,C19188___7316-9___HandE_BLOCK_D1
11,C111684___7316-491___HandE_(A),C90159___7316-898___HandE_A2,C324351___7316-1745___HandE_A1
12,C111930___7316-476___HandE_(A),C53505___7316-2753___HandE_A2,C324351___7316-1745___HandE_B
13,C111930___7316-476___HandE_(B),C53505___7316-2753___HandE_A3,C72693___7316-346___HandE
14,C112176___7316-488___HandE,C53505___7316-2988___HandE_C,C787938___7316-2931___HandE_A1
15,C112422___7316-449___HandE_(1),C409959___7316-1084___HandE_A1,C86100___7316-393___HandE
16,C112422___7316-449___HandE_(3),C39483___7316-183___HandE_(B),C40344___7316-254___HandE_FSA
17,C112422___7316-449___HandE_(2),C39483___7316-183___HandE_(A2),C40344___7316-254___HandE_B
18,C121524___7316-495___HandE,C39483___7316-183___HandE_(A1),C40344___7316-254___HandE_FS
19,C127182___7316-869___HandE,C883263___7316-3559___HandE,C40344___7316-254___HandE_A
20,C127182___7316-869___HandE_2,C2421501___7316-5258___HandE,C40344___7316-254___HandE_FSA
21,C1277724___7316-8131___H_and_E_A1,C74292___7316-344___HandE,C40344___7316-254___HandE_B
22,C1277724___7316-8131___H_and_E_B1,C2479803___7316-5453___HandE,C40344___7316-254___HandE_FS
23,C136284___7316-470___HandE,C3649656___7316-6516___1_D_HE,C40344___7316-254___HandE_A
24,C136530___7316-7103___H_and_E_A1,C3649656___7316-6516___1_C_HE,C40344___7316-254___HandE_FSA
25,C136530___7316-7103___FS_H_and_E,C3649656___7316-6516___1_A_HE,C40344___7316-254___HandE_B
26,C140097___7316-880___HandE_2,C2668362___7316-6649___HandE_A1,C40344___7316-254___HandE_FS
27,C140097___7316-880___HandE_1,C2668362___7316-6649___HandE_FS_(DGD),C40344___7316-254___HandE_A
28,C140097___7316-880___HandE_2,C692736___7316-2584___HandE_C2,C1032462___7316-3962___HandE_
29,C140097___7316-880___HandE_1,C1206138___7316-1917___HandE_B1,C3789999___7316-9046___H_and_E_A1
30,C154980___7316-960___HandE,C311559___7316-938___HandE,C270477___7316-932___HandE_FSC
31,C155103___7316-875___HandE_A,C19680___7316-397___HandE,C270477___7316-932___HandE_C2
32,C16851___7316-48___HandE,C37269___7316-152___HandE,C270477___7316-932___HandE_C1
33,C17097___7316-33___HandE,C75522___7316-362___HandE_(A1),C1032585___7316-3945___HandE_A2
