,train,val,test
0,C1026435___7316-7102___H_and_E_B1,C53505___7316-2753___HandE_A2,C2479803___7316-5453___HandE
1,C1026435___7316-7102___FS_H_and_E,C53505___7316-2753___HandE_A3,C38991___7316-175___HandE
2,C1026435___7316-6775___H_and_E_A1,C53505___7316-2988___HandE_C,C35670___7316-162___HandE
3,C1026558___7316-3927___HandE_C2,C3512388___7316-7956___H_and_E_C1,C23616___7316-43___HandE
4,C1032462___7316-3962___HandE_,C3396522___7316-8103___H_and_E_C1,C111930___7316-476___HandE_(A)
5,C1032585___7316-3945___HandE_A2,C3396522___7316-8103___H_and_E_C2,C111930___7316-476___HandE_(B)
6,C1039104___7316-4219___HandE_A1,C2864670___7316-7097___H_and_E_B1,C787938___7316-2931___HandE_A1
7,C1039104___7316-4219___HandE_B1,C2864670___7316-7097___H_and_E_A1,C154980___7316-960___HandE
8,C1039104___7316-4219___HandE_C1,C808233___7316-3054___HandE,C883632___7316-3555___HandE_B1
9,C1046730___7316-4225___HandE_A1,C410328___7316-1097___HandE_A2,C245631___7316-924___HandE_B
10,C111684___7316-491___HandE_(B),C2581647___7316-4544___H_and_E,C245631___7316-924___HandE_C
11,C111684___7316-491___HandE_(A),C3153843___7316-7111___H_and_E_DGD,C2760612___7316-6776___H_and_E_A1
12,C112176___7316-488___HandE,C3153843___7316-7111___H_and_E_,C2760612___7316-6776___H_and_E_B1
13,C112422___7316-449___HandE_(1),C3684711___7316-8877___H_and_E_,C972192___7316-3751___HandE_B2
14,C112422___7316-449___HandE_(3),C1031970___7316-4208___HandE,C972192___7316-3751___HandE_B1
15,C112422___7316-449___HandE_(2),C3579915___7316-8743___H_and_E_B1,C28659___7316-84___HandE
16,C114759___7316-487___HandE_(S14-765),C3579915___7316-8743___H_and_E_A1,C2734290___7316-6764___HandE_
17,C114759___7316-487___HandE_(S14-904),C3579915___7316-8743___H_and_E_B1,C2734290___7316-6764___HandE_FS_DGD
18,C114759___7316-487___HandE_(S14-765),C3579915___7316-8743___H_and_E_A1,C743289___7316-2566___4992-he-001
19,C114759___7316-487___HandE_(S14-904),C44526___7316-289___HandE_A,C743289___7316-2566___4992-he-002
20,C1206138___7316-1917___HandE_B1,C44526___7316-289___HandE_B,C743289___7316-2566___4492-2A_H&E_Lvl_1
21,C121524___7316-495___HandE,C44526___7316-289___HandE_C,C743289___7316-2566___4992-he-003
22,C127182___7316-869___HandE,C187083___7316-957___HandE,C743289___7316-2566___4992-he-005
23,C127182___7316-869___HandE_2,C70602___7316-186___HandE,C743289___7316-2566___4992-he-004
24,C1277724___7316-8131___H_and_E_A1,C2403543___7316-4538___H_and_E,C743289___7316-2566___4492-2B_HE
25,C1277724___7316-8131___H_and_E_B1,C3557160___7316-8728___H_and_E_B1,C743289___7316-2566___4992-he
26,C136161___7316-485___HandE,C231240___7316-902___HandE_C,C743289___7316-2566___4992-he-001
27,C136284___7316-470___HandE,C2654217___7316-6655___HandE_B1,C743289___7316-2566___4992-he-002
28,C146124___7316-884___HandE_(B),C57810___7316-201___HandE,C743289___7316-2566___4492-2A_H&E_Lvl_1
29,C155103___7316-875___HandE_A,C736401___7316-2729___HandE,C743289___7316-2566___4992-he-003
30,C16851___7316-48___HandE,C2421747___7316-5336___HandE_B1,C743289___7316-2566___4992-he-005
31,C177366___7316-154___HandE,C705651___7316-1643___HandE,C743289___7316-2566___4992-he-004
32,C18327___7316-36___HandE,C2879184___7316-7098___H_and_E_FSA,C743289___7316-2566___4492-2B_HE
33,C18327___7316-1845___HandE_BLOCK_2,C2879184___7316-7098___H_and_E_B1,C743289___7316-2566___4992-he
34,C18327___7316-1845___HandE_BLOCK_1,C36654___7316-149___HandE,C743289___7316-2566___4992-he-001
35,C18327___7316-1845___HandE_BLOCK_2,C410574___7316-1098___HandE,C743289___7316-2566___4992-he-002
36,C18327___7316-1845___HandE_BLOCK_1,C3602547___7316-8829___H_and_E_B1,C743289___7316-2566___4492-2A_H&E_Lvl_1
37,C19188___7316-9___HandE_BLOCK_C2,C975144___7316-3935___HandE_C1,C743289___7316-2566___4992-he-003
38,C19188___7316-9___HandE_BLOCK_D1,C3790491___7316-9049___H_and_E_C4,C743289___7316-2566___4992-he-005
39,C19557___7316-35___HandE,C3790491___7316-9049___H_and_E_B1,C743289___7316-2566___4992-he-004
40,C19680___7316-397___HandE,C71709___7316-343___HandE,C743289___7316-2566___4492-2B_HE
41,C216234___7316-916___HandE_C,C3615708___7316-8832___H_and_E_B1,C743289___7316-2566___4992-he
42,C216234___7316-916___HandE_B,C3615708___7316-8832___H_and_E_A1,C324351___7316-1745___HandE_A1
43,C230871___7316-891___HandE,C2832690___7316-7075___H_and_E_B2,C324351___7316-1745___HandE_B
44,C23493___7316-50___HandE,C2832690___7316-7075___H_and_E_FSA,C270969___7316-917___HandE_A
45,C2354097___7316-5307___HandE_D1,C57441___7316-204___HandE,C270969___7316-917___HandE_B1
46,C2402313___7316-5330___HandE,C15252___7316-6___HandE,C41574___7316-184___HandE
47,C2409078___7316-5334___HandE,C760017___7316-2728___HandE,C59532___7316-121___HandE
48,C2421501___7316-5258___HandE,C823731___7316-1651___HandE_A1,C2760858___7316-6778___H_and_E_A1
49,C2439951___7316-5261___HandE,C1060629___7316-4345___HandE_C1,C457929___7316-1943___HandE_A2
50,C2544993___7316-5461___HandE,C83517___7316-379___HandE,C623856___7316-2184___HandE
51,C2568486___7316-5476___HandE,C972438___7316-3774___HandE_B1,C3418785___7316-7932___H_and_E_C1
52,C25953___7316-97___HandE_A2,C3198492___7316-7495___H_and_E_A1,C3418785___7316-7932___H_and_E_B1
53,C25953___7316-97___HandE_A1,C3198492___7316-7495___H_and_E_DGD_,C409959___7316-1084___HandE_A1
54,C2617194___7316-6295___HandE_C2,C125829___7316-966___HandE_B,C771456___7316-1634___HandE
55,C262605___7316-925___HandE_,C125829___7316-966___HandE_FS,C33825___7316-167___HandE_(C7)
56,C2647698___7316-8723___H_and_E_B1,C253872___7316-929___HandE,C33825___7316-167___HandE_(C5)
57,C2647698___7316-6651___HandE_A1,C253872___7316-2959___HandE_B5,C17097___7316-33___HandE
58,C2647698___7316-6651___HandE_FS_(DGD),C253872___7316-2959___HandE_B1,C73062___7316-944___HandE
59,C2653971___7316-6652___HandE_C1,C686955___7316-2648___HandE_B2,C679329___7316-2583___HandE_B3
60,C2653971___7316-6652___HandE_FS_(DGD),C686955___7316-2648___HandE_C1,C90528___7316-441___HandE_(2)
61,C2653971___7316-6652___HandE_B1,C745011___7316-2757___HandE_B2,C90528___7316-441___HandE_(B1)
62,C2668362___7316-6649___HandE_A1,C2314122___7316-7962___H_and_E_B1,C1100727___7316-7511___H_and_E_B2
63,C2668362___7316-6649___HandE_FS_(DGD),C654606___7316-1964___HandE,C1100727___7316-7511___H_and_E_B1
64,C2678694___7316-7524___H_and_E_,C609711___7316-2182___HandE_A,C242679___7316-886___HandE_A
65,C2697882___7316-8747___H_and_E_D1,C311067___7316-1793___HandE,C242679___7316-886___HandE_B1
66,C2697882___7316-6670___HandE_FS_(DGD),C3649410___7316-6510___1_B_HE,C584865___7316-2174___HandE
67,C2697882___7316-6670___HandE_C1,C3649410___7316-6510___1_A_HE,C60270___7316-199___HandE
68,C2735028___7316-6769___HandE_A1,C3649410___7316-6510___1_C_HE,C270477___7316-932___HandE_FSC
69,C27675___7316-247___HandE_B1,C45633___7316-192___HandE,C270477___7316-932___HandE_C2
70,C27675___7316-247___HandE_B2,C1191993___7316-4735___HandE_A1,C270477___7316-932___HandE_C1
71,C27798___7316-77___HandE,C293109___7316-1114___HandE_A4,C3512634___7316-7958___H_and_E_B1
72,C2795544___7316-7063___H_and_E_frozen,,C2501082___7316-6358___HandE
73,C2795544___7316-7063___H_and_E,,C74292___7316-344___HandE
74,C2819898___7316-7071___H_and_E_B1,,C3409314___7316-8115___H_and_E_B1
75,C2819898___7316-7071___H_and_E_A1,,C3409314___7316-8115___H_and_E_A1
76,C2819898___7316-7071___H_and_E_FSA,,C58179___7316-206___HandE
77,C2837733___7316-7079___H_and_E_B1,,C387327___7316-1756___HandE_A
78,C2837733___7316-7079___H_and_E_A1,,C387327___7316-1756___HandE_B
79,C2839701___7316-7083___H_and_E_A1,,C3418293___7316-7925___H_and_E_B1
80,C28413___7316-82___HandE,,C3418293___7316-7925___H_and_E_B2
81,C2855076___7316-7090___H_and_E_A1,,C2688165___7316-6663___HandE_A4
82,C2855076___7316-7090___H_and_E_A,,C37269___7316-152___HandE
83,C29151___7316-119___HandE_FSA,,C44895___7316-228___HandE_FSB_Permanent
84,C29397___7316-117___HandE,,C44895___7316-228___HandE_B
85,C311190___7316-1744___HandE_B3,,C44895___7316-228___HandE_FS
86,C311190___7316-1744___HandE_B4,,C136530___7316-7103___H_and_E_A1
87,C311190___7316-1744___HandE_B1,,C136530___7316-7103___FS_H_and_E
88,C311190___7316-1744___HandE_A,,C140097___7316-880___HandE_2
89,C311313___7316-943___HandE_C,,C140097___7316-880___HandE_1
90,C311559___7316-938___HandE,,C140097___7316-880___HandE_2
91,C3156795___7316-8831___H_and_E_B2,,C140097___7316-880___HandE_1
92,C3156795___7316-8831___H_and_E_A1,,C2836872___7316-7077___H_and_E_A1
93,C3156795___7316-7494___H_and_E_DGD,,C18450___7316-49___HandE_FS
94,C3156795___7316-7494___H_and_E_B1,,C18450___7316-49___HandE
95,C3185577___7316-7528___H_and_E_D,,C340710___7316-388___HandE_C
96,C3185577___7316-7528___H_and_E_A1,,C340710___7316-388___HandE_A
97,C3185577___7316-9016___H_and_E_B2,,C2487921___7316-5450___HandE_D2
98,C3185577___7316-9016___H_and_E_B1,,C2487921___7316-5450___HandE_G1
99,C3199968___7316-8102___H_and_E_DGD,,C88806___7316-1769___HandE
100,C3199968___7316-8102___H_and_E_A1,,C88806___7316-392___HandE_B
101,C324597___7316-1752___HandE,,C88806___7316-392___HandE_A
102,C3291111___7316-7520___H_and_E_A1,,C2462583___7316-5267___HandE_A2
103,C3293202___7316-7522___H_and_E_A2,,C3726531___7316-9026___H_and_E_B1
104,C3293202___7316-7522___H_and_E_A1,,C806142___7316-3030___HandE_
105,C3301689___7316-7529___H_and_E_A1,,C2358771___7316-5311___HandE
106,C3301689___7316-7529___H_and_E_B1,,C2358771___7316-5311___HandE_A2
107,C3384960___7316-7541___H_and_E_A1,,C2653725___7316-6645___HandE_FS_(DGD)
108,C3384960___7316-7541___H_and_E_B1,,C2653725___7316-6645___HandE_B1
109,C3384960___7316-7541___H_and_E_C1,,C34563___7316-163___HandE_(A)
110,C3396645___7316-7928___H_and_E_A2,,C34563___7316-163___HandE_(B)
111,C3401442___7316-7114___H_and_E_,,C53013___7316-958___HandE_B2
112,C3406485___7316-8118___H_and_E_B2,,C53013___7316-3022___HandE_A1
113,C3408945___7316-8110___H_and_E_C1,,C3684096___7316-8856___H_and_E_A2
114,C3409191___7316-8112___H_and_E_B1,,C1002204___7316-3953___HandE_C1
115,C3409191___7316-8112___H_and_E_C1,,C2451759___7316-5477___HandE_B1
116,C3420507___7316-7940___H_and_E_B1,,C15990___7316-1455___HandE
117,C3420507___7316-7940___H_and_E_A1,,C3385329___7316-7498___H_and_E_B1
118,C34317___7316-132___HandE,,C115005___7316-486___HandE_(C)
119,C3503655___7316-7954___H_and_E_B1,,C115005___7316-486___HandE_(B)
120,C3503655___7316-7954___H_and_E_A1,,C28905___7316-109___HandE
121,C3528132___7316-7967___H_and_E_B3,,C698517___7316-2659___HandE
122,C3543507___7316-6515___1_B_HE,,C49323___7316-2967___HandE
123,C3543507___7316-6515___1_I_HE,,C22263___7316-2986___HandE
124,C3543507___7316-6515___1_D_HE,,C3775608___7316-6525___1_A_HE
125,C3543507___7316-6515___1_E_HE,,C3775608___7316-6525___1_D_HE
126,C3543507___7316-6515___1_A_HE,,C3775608___7316-6525___1_C_HE
127,C3543507___7316-6515___1_H_HE,,C3775608___7316-6525___1_A_HE
128,C3543507___7316-6515___1_F_HE,,C3775608___7316-6525___1_D_HE
129,C3543507___7316-6515___1_G_HE,,C3775608___7316-6525___1_C_HE
130,C3543507___7316-6515___1_C_HE,,C81918___7316-378___HandE
131,C3579669___7316-8744___H_and_E_D1,,C29028___7316-313___HandE_B2
132,C3579669___7316-8744___H_and_E_C1,,C29028___7316-313___HandE_B3
133,C3616446___7316-8834___H_and_E_B1,,C914505___7316-3576___HandE
134,C3616446___7316-8834___H_and_E_B2,,C50799___7316-306___HandE
135,C3616446___7316-8834___H_and_E_B,,C72570___7316-347___HandE
136,C3616446___7316-8834___H_and_E_A_FS,,C27552___7316-314___HandE_4
137,C3622227___7316-8836___H_and_E_A1,,C27552___7316-314___HandE_1
138,C3649656___7316-6516___1_D_HE,,C27552___7316-314___HandE_2
139,C3649656___7316-6516___1_C_HE,,C27552___7316-314___HandE_3
140,C3649656___7316-6516___1_A_HE,,C701838___7316-2194___HandE
141,C3686556___7316-8869___H_and_E_B2,,C25830___7316-95___HandE
142,C3686925___7316-8865___H_and_E_B2,,C25830___7316-333___HandE
143,C36900___7316-148___HandE,,C3418416___7316-7930___H_and_E_B1
144,C3702423___7316-8854___H_and_E_A2,,C76875___7316-367___HandE
145,C3702423___7316-8854___H_and_E___C2,,C244278___7316-955___HandE
146,C3702423___7316-8854___H_and_E_B1,,C3724071___7316-9022___H_and_E_B1
147,C3702423___7316-8854___H_and_E_F3,,C3579423___7316-8741___H_and_E_C1
148,C3702423___7316-8854___H_and_E_____C2,,C3579423___7316-8741___H_and_E_B1
149,C372321___7316-1760___HandE_B1,,C91758___7316-405___HandE
150,C3732558___7316-9027___H_and_E_C1,,C54489___7316-2973___HandE_A
