,train,val,test
0,C1026435___7316-7102___H_and_E_B1,C720165___7316-2723___HandE_C2,C3579915___7316-8743___H_and_E_B1
1,C1026435___7316-7102___FS_H_and_E,C3406485___7316-8118___H_and_E_B2,C3579915___7316-8743___H_and_E_A1
2,C1026435___7316-6775___H_and_E_A1,C3775731___7316-6526___1_C_HE,C3579915___7316-8743___H_and_E_B1
3,C1026558___7316-3927___HandE_C2,C3775731___7316-6526___1_D_HE,C3579915___7316-8743___H_and_E_A1
4,C1031970___7316-4208___HandE,C3775731___7316-6526___1_A_HE,C907617___7316-3570___HandE_A2
5,C1032585___7316-3945___HandE_A2,C3775731___7316-6526___1_B_HE,C907617___7316-3570___HandE_A4
6,C1039104___7316-4219___HandE_A1,C2654217___7316-6655___HandE_B1,C907617___7316-3570___HandE_A3
7,C1039104___7316-4219___HandE_B1,C46371___7316-134___HandE,C387327___7316-1756___HandE_A
8,C1039104___7316-4219___HandE_C1,C692736___7316-2584___HandE_C2,C387327___7316-1756___HandE_B
9,C1046730___7316-4225___HandE_A1,C59532___7316-121___HandE,C262605___7316-925___HandE_
10,C1100727___7316-7511___H_and_E_B2,C3185577___7316-7528___H_and_E_D,C860508___7316-3304___HandE_A1
11,C1100727___7316-7511___H_and_E_B1,C3185577___7316-7528___H_and_E_A1,C51045___7316-275___HandE_B
12,C111684___7316-491___HandE_(B),C3185577___7316-9016___H_and_E_B2,C51045___7316-275___HandE_C
13,C111684___7316-491___HandE_(A),C3185577___7316-9016___H_and_E_B1,C51045___7316-275___HandE_B
14,C111930___7316-476___HandE_(A),C83640___7316-6780___H_and_E_FS,C51045___7316-275___HandE_C
15,C111930___7316-476___HandE_(B),C83640___7316-6780___H_and_E_A1,C33825___7316-167___HandE_(C7)
16,C112176___7316-488___HandE,C16851___7316-48___HandE,C33825___7316-167___HandE_(C5)
17,C1206138___7316-1917___HandE_B1,C2697882___7316-8747___H_and_E_D1,C98031___7316-459___HandE
18,C121524___7316-495___HandE,C2697882___7316-6670___HandE_FS_(DGD),C60270___7316-199___HandE
19,C127182___7316-869___HandE,C2697882___7316-6670___HandE_C1,C19557___7316-35___HandE
20,C127182___7316-869___HandE_2,C112422___7316-449___HandE_(1),C311313___7316-943___HandE_C
21,C136161___7316-485___HandE,C112422___7316-449___HandE_(3),C177366___7316-154___HandE
22,C140097___7316-880___HandE_2,C112422___7316-449___HandE_(2),C736401___7316-2729___HandE
23,C140097___7316-880___HandE_1,C2354097___7316-5307___HandE_D1,C3409314___7316-8115___H_and_E_B1
24,C140097___7316-880___HandE_2,C2403543___7316-4538___H_and_E,C3409314___7316-8115___H_and_E_A1
25,C140097___7316-880___HandE_1,C440832___7316-934___HandE_A,C2421747___7316-5336___HandE_B1
26,C146124___7316-884___HandE_(B),C1277724___7316-8131___H_and_E_A1,C3528132___7316-7967___H_and_E_B3
27,C154980___7316-960___HandE,C1277724___7316-8131___H_and_E_B1,C44895___7316-228___HandE_FSB_Permanent
28,C155103___7316-875___HandE_A,C3293202___7316-7522___H_and_E_A2,C44895___7316-228___HandE_B
