,train,val,test
C1026189,True,False,False
C1026435,False,False,False
C1032462,True,False,False
C1032585,True,False,False
C1039104,False,False,False
C1046730,False,False,False
C111684,True,False,False
C112176,True,False,False
C114759,True,False,False
C123861,True,False,False
C127182,True,False,False
C1277724,True,False,False
C136161,False,False,False
C136284,True,False,False
C140097,False,False,False
C140466,False,False,False
C146124,False,False,False
C154980,True,False,False
C155103,False,False,False
C17097,False,False,False
C177366,True,False,False
C18327,True,False,False
C187083,False,False,False
C19188,True,False,False
C216234,False,False,False
C230871,True,False,False
C231240,True,False,False
C2321994,True,False,False
C23493,True,False,False
C2354097,False,False,False
C23616,True,False,False
C2403543,True,False,False
C2421501,False,False,False
C245631,False,False,False
C2479803,False,False,False
C2568486,True,False,False
C2581647,False,False,False
C2617194,True,False,False
C262605,True,False,False
C2647698,True,False,False
C2653971,False,False,False
C2668362,False,False,False
C2697882,False,False,False
C270477,True,False,False
C270969,True,False,False
C2734290,True,False,False
C2735028,False,False,False
C2760858,True,False,False
C27675,False,False,False
C27798,False,False,False
C2795544,False,False,False
C2819898,True,False,False
C2836872,False,False,False
C2837733,True,False,False
C2839701,True,False,False
C28413,True,False,False
C2855076,False,False,False
C28659,True,False,False
C2879184,False,False,False
C29151,False,False,False
C29397,True,False,False
C311190,False,False,False
C311313,False,False,False
C311559,False,False,False
C3153843,False,False,False
C3185577,False,False,False
C3199968,False,False,False
C324351,True,False,False
C324597,True,False,False
C3291111,True,False,False
C3293202,True,False,False
C3301689,False,False,False
C3384960,False,False,False
C3396522,True,False,False
C3406485,False,False,False
C3408945,False,False,False
C3409191,True,False,False
C3418293,False,False,False
C3418785,True,False,False
C34317,True,False,False
C3503655,True,False,False
C3512388,False,False,False
C3512634,False,False,False
C3543507,True,False,False
C3557160,True,False,False
C35670,True,False,False
C3579915,True,False,False
C3616446,False,False,False
C3622227,True,False,False
C3649656,True,False,False
C36654,True,False,False
C3686925,False,False,False
C36900,False,False,False
C3702423,True,False,False
C3732558,True,False,False
C37392,True,False,False
C37515,False,False,False
C37638,True,False,False
C3775731,False,False,False
C3775977,False,False,False
C3777453,False,False,False
C3789999,True,False,False
C3790614,False,False,False
C3832065,True,False,False
C387327,False,False,False
C393477,True,False,False
C39483,True,False,False
C401964,True,False,False
C409959,False,False,False
C410328,False,False,False
C410697,False,False,False
C4158138,False,False,False
C440832,False,False,False
C44895,True,False,False
C457929,False,False,False
C46371,False,False,False
C475887,False,False,False
C50061,False,False,False
C51291,True,False,False
C52029,False,False,False
C53505,False,False,False
C58056,True,False,False
C58179,True,False,False
C584865,True,False,False
C58794,False,False,False
C59532,False,False,False
C60270,False,False,False
C623856,False,False,False
C624471,False,False,False
C62730,False,False,False
C63099,False,False,False
C654483,True,False,False
C663585,False,False,False
C664938,True,False,False
C679329,True,False,False
C692736,True,False,False
C705651,False,False,False
C71217,False,False,False
C713892,True,False,False
C717336,False,False,False
C720042,True,False,False
C720165,False,False,False
C72324,False,False,False
C72693,True,False,False
C72939,True,False,False
C734679,True,False,False
C735540,True,False,False
C736401,True,False,False
C74292,True,False,False
C744888,False,False,False
C75522,False,False,False
C75768,False,False,False
C771456,False,False,False
C77367,True,False,False
C77490,False,False,False
C787938,True,False,False
C801960,True,False,False
C808233,False,False,False
C818688,True,False,False
C829266,True,False,False
C831849,False,False,False
C83640,False,False,False
C860508,False,False,False
C88683,True,False,False
C90159,False,False,False
C90528,True,False,False
C907617,False,False,False
C916473,True,False,False
C953127,False,False,False
C96186,True,False,False
C972192,False,False,False
C974898,True,False,False
C979080,True,False,False
C98154,False,False,False
C1002204,False,False,False
C1032339,False,False,False
C1036890,True,False,False
C1064073,True,False,False
C1095069,True,False,False
C116235,True,False,False
C116727,True,False,False
C15498,True,False,False
C182409,True,False,False
C18450,False,False,False
C216603,False,False,False
C2358771,False,False,False
C2451759,False,False,False
C2462583,False,False,False
C25461,True,False,False
C2580540,True,False,False
C2653725,False,False,False
C2653848,True,False,False
C271092,False,False,False
C2751264,False,False,False
C28290,True,False,False
C2832690,True,False,False
C2857659,False,False,False
C334437,True,False,False
C337143,False,False,False
C3385329,True,False,False
C3407346,False,False,False
C3418539,False,False,False
C34563,False,False,False
C34809,False,False,False
C3615708,True,False,False
C3622350,True,False,False
C36285,True,False,False
C3726531,False,False,False
C377856,True,False,False
C3790491,False,False,False
C3838092,True,False,False
C410574,True,False,False
C42066,True,False,False
C466170,True,False,False
C524349,False,False,False
C53013,True,False,False
C54612,True,False,False
C54735,True,False,False
C55104,True,False,False
C56826,True,False,False
C57441,True,False,False
C641691,False,False,False
C68019,True,False,False
C714384,False,False,False
C71709,False,False,False
C805773,True,False,False
C806142,False,False,False
C88806,False,False,False
C89052,False,False,False
C94956,False,False,False
C952635,False,False,False
C96432,False,False,False
C973299,False,False,False
C975144,False,False,False
C33825,False,True,False
C19680,False,True,False
C2439951,False,True,False
C3420507,False,True,False
C916719,False,True,False
C3409314,False,True,False
C51045,False,True,False
C2402313,False,True,False
C3777576,False,True,False
C3579669,False,True,False
C663093,False,True,False
C41574,False,True,False
C86100,False,True,False
C3528132,False,True,False
C2334663,False,True,False
C3860109,False,True,False
C2654217,False,True,False
C2678694,False,True,False
C2864670,False,True,False
C136530,False,True,False
C2409078,False,True,False
C3684711,False,True,False
C4158261,False,True,False
C719919,False,True,False
C1026558,False,True,False
C54858,False,True,False
C1046853,False,True,False
C115005,False,True,False
C4157277,False,True,False
C3904758,False,True,False
C410082,False,True,False
C3684096,False,True,False
C3560973,False,True,False
C949683,False,False,True
C883263,False,False,True
C77613,False,False,True
C112422,False,False,True
C111930,False,False,True
C98031,False,False,True
C1100727,False,False,True
C16851,False,False,True
C25953,False,False,True
C2421747,False,False,True
