,train,val,test
0,C1039104,C127182,C311559
1,C111684,C44526,C3557160
2,C111930,C720165,C2321994
3,C112422,C98154,C916719
4,C1206138,C73062,C841443
5,C121524,C3408945,C75768
6,C123861,C1026189,C713892
7,C1277724,C3686925,C311190
8,C136530,C3543507,C1046730
9,C140097,C410697,C2734290
10,C140466,C75276,C3684711
11,C154980,C720042,C84378
12,C16851,C231240,C4158261
13,C177366,C3777576,C2760612
14,C18327,C72324,C3616446
15,C187083,C1100727,C245631
16,C2334663,C787938,C2439951
17,C23493,C3622227,C40344
18,C2354097,C70602,C972192
19,C23616,C41574,C146124
20,C2402313,C74292,C2568486
21,C2403543,C2654217,C39483
22,C2409078,C393477,C809340
23,C2421501,C53874,C28659
24,C2421747,C2668362,C953250
25,C242679,C719919,C1032462
26,C2479803,C3789999,C155103
27,C2501082,C29151,C1031970
28,C25953,C136161,C270969
29,C262605,C136284,C2544993
30,C2678694,C401964,C3686556
31,C2688165,C663585,C3649656
32,C2697882,C736401,C1026558
33,C270477,C3420507,C3291111
34,C2735028,C2617194,C3777453
35,C27675,C90528,C3775731
36,C2795544,C77490,C1026435
37,C2819775,C28413,C77613
38,C2819898,C19557,C2653971
39,C2836872,C98031,C2760858
40,C2839701,C831849,C642060
41,C2855076,C50061,C44895
42,C2864670,C3409191,C2581647
43,C2879184,C19680,C85977
44,C29397,C3293202,C3512388
45,C311313,C90159,C17097
46,C3153843,C3365895,C114759
47,C3156795,C771456,C36654
48,C3185577,C2837733,C1032585
49,C3199968,C112176,C3579915
50,C324351,C952635,C2647698
51,C324597,C3904758,C230871
52,C3301689,C15990,C679329
53,C33825,C3615708,C372321
54,C3396522,C3622350,C3832065
55,C3396645,C457683,C27798
56,C3401442,C1004049,C410328
57,C3406485,C88806,C3384960
58,C3409314,C291756,C457929
59,C3418293,C28290,C475887
60,C3418785,C54612,C3579669
61,C34317,C54735,C860508
62,C3503655,C42066,C440832
63,C3512634,C2580540,C692736
64,C3528132,C975144,C19188
65,C35670,C2653725,C68388
66,C3686679,C377610,C71217
67,C36900,C692613,C868872
68,C3702423,C81918,C72693
69,C37269,C44403,C216234
70,C3732558,C41328,C974898
71,C37392,C3408822,C52029
72,C37515,C3777699,C624471
73,C37638,C57564,C58794
74,C3775977,C823731,C58179
75,C3790614,C55350,C54981
76,C3860109,C25830,C952758
77,C387327,C419553,C714384
78,C38868,C83517,C271092
79,C38991,C798270,C116235
80,C409959,C99630,C1046853
81,C4158138,C56088,C410082
82,C46371,C2314122,C41943
83,C51045,C2795175,C524349
84,C51291,C21771,C3726531
85,C520905,C705774,C2579556
86,C53505,C28167,C3602547
87,C57810,C3579423,C973299
88,C58056,C291633,C71709
89,C584865,C2719899,C2451759
90,C59532,C78597,C96432
91,C60270,C2720145,C377856
92,C623856,C91881,C2832690
93,C62730,C2654586,C3385329
94,C63099,C3406608,C1032339
95,C654483,C654237,C4157277
96,C663093,C59409,C115005
97,C664938,C216111,C340710
98,C705651,C2720022,C116727
99,C717336,C2578326,C337143
100,C72939,C458298,C53013
101,C734679,C293109,C2536506
102,C735540,C3777822,C2897019
103,C743289,C2859135,C1060629
104,C744888,C3615216,C50184
105,C75522,C88929,C2896773
106,C77367,,C270723
107,C801960,,C230994
108,C806019,,C3169587
109,C808233,,C396552
110,C818688,,C2774019
111,C829266,,C741198
112,C83271,,C2381034
113,C83640,,C22263
114,C86100,,C217095
115,C883263,,C58917
116,C883632,,C3651747
117,C88683,,C2479926
118,C907617,,C58548
119,C916473,,C698517
120,C949683,,C3860232
121,C953127,,C19803
122,C96186,,C39729
123,C979080,,C29028
124,C1002204,,C609711
125,C1036890,,C837507
126,C1064073,,C18573
127,C1095069,,C686955
128,C15498,,C2734413
129,C182409,,C38007
130,C18450,,C91758
131,C216603,,C745011
132,C2358771,,C974529
133,C2462583,,C3512757
134,C2487921,,C253872
135,C25461,,C654606
136,C2653848,,C466416
137,C2751264,,C54489
138,C2857659,,C244278
139,C30258,,C3289389
140,C334437,,C457806
141,C3407346,,C46494
142,C3418539,,C42558
143,C34563,,C26445
144,C34809,,C16728
145,C3543384,,C67773
146,C3560973,,C1191993
147,C36285,,C23862
148,C3684096,,C907371
149,C3790491,,C36408
150,C3838092,,C186714
151,C410574,,C45264
152,C466170,,C311067
153,C54858,,C2819652
154,C55104,,C54120
155,C56826,,C291510
156,C57441,,C22017
157,C641691,,C313035
158,C68019,,C412542
159,C74661,,
160,C801468,,
161,C805773,,
162,C806142,,
163,C89052,,
164,C94956,,
165,C99753,,
166,C1026804,,
167,C146247,,
168,C15252,,
169,C17466,,
170,C17589,,
171,C245754,,
172,C25092,,
173,C27552,,
174,C2786688,,
175,C28905,,
176,C308730,,
177,C3198492,,
178,C3418416,,
179,C3651501,,
180,C3665154,,
181,C3767367,,
182,C3775608,,
183,C3904635,,
184,C3905865,,
185,C40098,,
186,C48216,,
187,C49077,,
188,C49323,,
189,C50799,,
190,C52890,,
191,C53628,,
192,C55473,,
193,C55965,,
194,C623979,,
195,C68265,,
196,C701838,,
197,C72570,,
198,C760017,,
199,C76875,,
200,C794457,,
201,C84747,,
202,C914505,,
203,C972438,,
204,C121647,,
205,C1223727,,
206,C125829,,
207,C138990,,
208,C139851,,
