,train,val,test
0,C1026189,C3365895,C98154
1,C1026435,C1206138,C1277724
2,C1031970,C3775731,C2734290
3,C1032462,C868872,C2479803
4,C1032585,C62730,C68388
5,C1039104,C28659,C624471
6,C1100727,C2837733,C2855076
7,C111684,C2581647,C2421501
8,C111930,C2354097,C2334663
9,C112176,C70602,C829266
10,C112422,C121524,C155103
11,C114759,C808233,C787938
12,C127182,C3832065,C2760612
13,C136284,C262605,C2544993
14,C136530,C3418785,C136161
15,C140097,C1046730,C953127
16,C140466,C324597,C3156795
17,C146124,C72693,C949683
18,C154980,C270477,C744888
19,C16851,C3301689,C242679
20,C17097,C387327,C83271
21,C177366,C83640,C3557160
22,C18327,C3686925,C584865
23,C187083,C883632,C3579669
24,C19188,C2403543,C88683
25,C19557,C34563,C33825
26,C19680,C975144,C734679
27,C216234,C340710,C37515
28,C230871,C973299,C3293202
29,C231240,C1032339,C818688
30,C2321994,C1095069,C38991
31,C23493,C53013,C39483
32,C23616,C410082,C916473
33,C2409078,,C654483
34,C2421747,,C1026558
35,C2439951,,C2402313
36,C245631,,C2501082
37,C2568486,,C642060
38,C25953,,C841443
39,C2617194,,C2697882
40,C2647698,,C2678694
41,C2653971,,C123861
42,C2668362,,C44526
43,C2688165,,C51045
44,C270969,,C2654217
45,C2735028,,C4158261
46,C2760858,,C58179
47,C27675,,C96186
48,C27798,,C75768
49,C2795544,,C3686556
50,C2819775,,C2487921
51,C2819898,,C337143
52,C2836872,,C3602547
53,C2839701,,C291756
54,C28413,,C801468
55,C2864670,,C3385329
56,C2879184,,C96432
57,C29151,,C1004049
58,C29397,,C524349
59,C311190,,C57441
60,C311313,,C952635
61,C311559,,C94956
62,C3153843,,C182409
63,C3185577,,C2653848
64,C3199968,,C15498
65,C324351,,C3543384
66,C3291111,,C952758
67,C3384960,,
68,C3396522,,
69,C3396645,,
70,C3401442,,
71,C3406485,,
72,C3408945,,
73,C3409191,,
74,C3409314,,
75,C3418293,,
76,C3420507,,
77,C34317,,
78,C3503655,,
79,C3512388,,
80,C3512634,,
81,C3528132,,
82,C3543507,,
83,C35670,,
84,C3579915,,
85,C3616446,,
86,C3622227,,
87,C3649656,,
88,C36654,,
89,C3684711,,
90,C3686679,,
91,C36900,,
92,C3702423,,
93,C372321,,
94,C37269,,
95,C3732558,,
96,C37392,,
97,C37638,,
98,C3775977,,
99,C3777453,,
100,C3777576,,
101,C3789999,,
102,C3790614,,
103,C3860109,,
104,C38868,,
105,C393477,,
106,C401964,,
107,C40344,,
108,C409959,,
109,C410328,,
110,C410697,,
111,C41574,,
112,C4158138,,
113,C440832,,
114,C44895,,
115,C457929,,
116,C46371,,
117,C475887,,
118,C50061,,
119,C51291,,
120,C52029,,
121,C520905,,
122,C53505,,
123,C53874,,
124,C57810,,
125,C58056,,
126,C58794,,
127,C59532,,
128,C60270,,
129,C623856,,
130,C63099,,
131,C663093,,
132,C663585,,
133,C664938,,
134,C679329,,
135,C692736,,
136,C705651,,
137,C71217,,
138,C713892,,
139,C717336,,
140,C719919,,
141,C720042,,
142,C720165,,
143,C72324,,
144,C72939,,
145,C73062,,
146,C735540,,
147,C736401,,
148,C74292,,
149,C743289,,
150,C75276,,
151,C75522,,
152,C771456,,
153,C77367,,
154,C77490,,
155,C77613,,
156,C801960,,
157,C806019,,
158,C809340,,
159,C831849,,
160,C84378,,
161,C85977,,
162,C860508,,
163,C86100,,
164,C883263,,
165,C90159,,
166,C90528,,
167,C907617,,
168,C916719,,
169,C953250,,
170,C972192,,
171,C974898,,
172,C979080,,
173,C98031,,
174,C1002204,,
175,C1036890,,
176,C1046853,,
177,C1064073,,
178,C115005,,
179,C116235,,
180,C116727,,
181,C15990,,
182,C18450,,
183,C216603,,
184,C2358771,,
185,C2451759,,
186,C2462583,,
187,C25461,,
188,C2579556,,
189,C2580540,,
190,C2653725,,
191,C271092,,
192,C2751264,,
193,C28290,,
194,C2832690,,
195,C2857659,,
196,C30258,,
197,C334437,,
198,C3407346,,
199,C3418539,,
200,C34809,,
201,C3560973,,
202,C3615708,,
203,C3622350,,
204,C36285,,
205,C3684096,,
206,C3726531,,
207,C377610,,
208,C377856,,
209,C3790491,,
210,C3838092,,
211,C3904758,,
212,C410574,,
213,C4157277,,
214,C41943,,
215,C42066,,
216,C457683,,
217,C466170,,
218,C54612,,
219,C54735,,
220,C54858,,
221,C54981,,
222,C55104,,
223,C56826,,
224,C641691,,
225,C68019,,
226,C714384,,
227,C71709,,
228,C74661,,
229,C805773,,
230,C806142,,
231,C88806,,
232,C89052,,
233,C99753,,
